subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-[ouyituy,ses-001,run-01,0,1,2,1,0,21,10,33,10,33,left,right,,,,,miss,33,0.0,317356.993569,0.3413259983062744,317357.3348291,,,,2.156038999557495,317359.1497826,317359.1497826,562.8096476208133,300.0,0.0,317356.9934963,5.8131608963012695,317362.8066228
sub-[ouyituy,ses-001,run-01,0,2,2,1,1,21,10,33,10,33,left,right,1.0,160.21189995808527,False,True,win,31,3.161039113998413,317360.1544505,3.465149164199829,317360.4590176,3.6253610641579144,317360.61922949995,317360.8716243,4.383996963500977,317361.3782289,317361.3782289,504.4776253926999,300.0,0.0,317356.9934963,5.8131608963012695,317362.8066228
