subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-001,ses-001,run-localizer,1,1,2,1,0,23,9,12,12,9,right,left,2.0,928.5587000194937,True,False,loss,32,0.0,1785872677.870403,0.3154466152191162,1785872678.1858497,1.24400531523861,1785872679.1144083,1785872679.3758628,2.0998194217681885,1785872679.9702225,1785872679.9702225,592.7856105911061,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,2,2,1,1,23,9,12,9,12,left,right,,,,,miss,33,3.1031665802001953,1785872680.9735696,3.4058585166931152,1785872681.2762616,,,,5.242675065994263,1785872683.113078,1785872683.113078,581.1225710967061,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,3,2,1,2,23,9,12,12,9,right,left,1.0,470.1435000170022,False,True,win,31,6.246944427490234,1785872684.1173475,6.550510406494141,1785872684.4209135,7.020653906511143,1785872684.891057,1785872685.1439846,7.841205835342407,1785872685.711609,1785872685.711609,565.9560703866551,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,4,2,1,3,23,9,12,9,12,left,right,2.0,416.0326000128407,True,True,win,31,8.845187425613403,1785872686.7155905,9.147875785827637,1785872687.0182788,9.563908385840477,1785872687.4343114,1785872687.6881254,10.450417280197144,1785872688.3208203,1785872688.3208203,630.8645934861496,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,5,2,1,4,23,9,12,9,12,left,right,2.0,271.27759999712,True,True,win,31,11.453810930252075,1785872689.324214,11.7566659450531,1785872689.627069,12.02794354505022,1785872689.8983467,1785872690.151651,12.9520742893219,1785872690.8224773,1785872690.8224773,668.7810971150238,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,6,2,1,5,23,9,12,9,12,left,right,2.0,273.2947999902535,True,True,win,31,13.955783367156982,1785872691.8261864,14.258528232574463,1785872692.1289313,14.531823032564716,1785872692.402226,1785872692.6592596,15.352272748947144,1785872693.2226758,1785872693.2226758,562.0265975715741,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,7,2,1,6,23,9,12,12,9,right,left,1.0,808.5947000072338,False,True,win,31,16.356593370437622,1785872694.2269964,16.659496307373047,1785872694.5298994,17.46809100738028,1785872695.338494,1785872695.5915706,18.405420780181885,1785872696.2758238,1785872696.2758238,682.4778224170818,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,8,2,1,7,23,9,12,9,12,left,right,2.0,331.58800000092015,True,False,loss,32,19.409347534179688,1785872697.2797506,19.712418794631958,1785872697.5828218,20.044006794632878,1785872697.9144099,1785872698.1679022,20.92592692375183,1785872698.79633,1785872698.79633,626.7576122003758,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,9,2,1,8,23,9,12,9,12,left,right,2.0,283.5114000190515,True,True,win,31,21.929860591888428,1785872699.8002636,22.23261332511902,1785872700.1030164,22.51612472513807,1785872700.3865278,1785872700.6399045,23.422752618789673,1785872701.2931557,1785872701.2931557,651.8351787930251,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
sub-001,ses-001,run-localizer,1,10,2,1,9,23,9,12,12,9,right,left,1.0,667.0224000117742,False,False,loss,32,24.426274299621582,1785872702.2966774,24.72907590866089,1785872702.599479,25.396098308672663,1785872703.2665014,1785872703.5239131,26.270240306854248,1785872704.1406434,1785872704.1406434,614.9284100049246,300.0,0.0,1785872677.870403,167.48426580429077,1785872845.3546689
