subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-10052,ses-1,10052-1,0,1,25,1,0,23,27,25,25,27,right,left,2.0,611.6875000006985,True,True,win,31,0.0,105174.9086546,0.3441951274871826,105175.2528184,0.9558826274878811,105175.8645059,1789674747754.4578,105176.1183444,1787885073851.2935,105176.7091049,1789674748598.0913,105176.7091049,588.1976985124087,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,2,25,1,1,23,27,25,25,27,right,left,1.0,647.1852000104263,False,True,win,31,2.8047759532928467,105177.7130879,3.1090776920318604,105178.017301,3.7562628920422867,105178.66448620001,1789674750554.0312,105178.9170638,1787885076613.1235,105179.4708426,1789674751359.9214,105179.4708426,551.4045508910323,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,3,25,1,2,23,27,25,25,27,right,left,1.0,677.226999992854,False,True,win,31,5.567057847976685,105180.4751876,5.871136903762817,105180.7793338,6.548363903755671,105181.4565608,1789674753347.0806,105181.7092909,1787885079424.156,105182.2816624,1789674754170.9539,105182.2816624,570.4909904131082,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,4,25,1,3,23,27,25,27,25,left,right,1.0,434.79119999392424,False,True,win,31,8.37732458114624,105183.2857262,8.681373596191406,105183.5897336,9.11616479618533,105184.0245248,1789674755915.7349,105184.2786032,1787885082058.754,105184.9158512,1789674756805.5518,105184.9158512,635.4064588390082,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,5,25,1,4,23,27,25,25,27,right,left,1.0,465.6969000061508,False,False,loss,32,11.010133504867554,105185.9188883,11.31450867652893,105186.2228633,11.780205576535081,105186.68856020001,1789674758578.4565,105186.9419469,1787885084674.2976,105187.5315033,1789674759421.0955,105187.5315033,587.2653891916376,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,6,25,1,5,23,27,25,27,25,left,right,2.0,368.78630000865087,True,True,win,31,13.627000093460083,105188.5354395,13.93120288848877,105188.8397011,14.29998918849742,105189.20848740001,1789674761100.2776,105189.463399,1787885087160.829,105190.0188848,1789674761907.627,105190.0188848,553.3346582036529,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,7,25,1,6,23,27,25,27,25,left,right,2.0,866.2277999974322,True,True,win,31,16.113658905029297,105191.0221492,16.417965412139893,105191.3264095,17.284193212137325,105192.1926373,1789674764083.8481,105192.4473818,1787885090274.8298,105193.132184,1789674765021.6277,105193.132184,682.0295717858202,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,8,25,1,7,23,27,25,25,27,right,left,1.0,880.628600003547,False,False,loss,32,19.22641348838806,105194.1357913,19.53134250640869,105194.4399569,20.41197110641224,105195.3205855,1789674767212.542,105195.5755526,1787885093334.9553,105196.1925094,1789674768081.7532,105196.1925094,614.5438523047054,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,9,25,1,8,23,27,25,27,25,left,right,2.0,700.5658999987645,True,False,loss,32,22.28705906867981,105197.1956775,22.591264009475708,105197.4999195,23.291829909474473,105198.2004854,1789674770092.2092,105198.4553158,1787885096129.2607,105198.9871269,1789674770876.0586,105198.9871269,529.2531104737429,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,10,25,1,9,23,27,25,27,25,left,right,2.0,952.086600009352,True,True,win,31,25.083725929260254,105199.9925149,25.387725353240967,105200.2964326,26.33981195325032,105201.2485192,1789674773138.8613,105201.5022435,1787885099250.1929,105202.107686,1789674773996.9907,105202.107686,603.6528403600114,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,11,25,1,10,23,27,25,27,25,left,right,2.0,720.6386000034399,True,True,win,31,28.20291781425476,105203.1115632,28.507126569747925,105203.4158858,29.227765169751365,105204.1365244,1789674776028.075,105204.3914498,1787885102121.5405,105204.9790279,1789674776868.3384,105204.9790279,585.5303562168389,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,12,25,1,11,23,27,25,27,25,left,right,2.0,810.081400006311,True,True,win,31,31.073596715927124,105205.9824076,31.377562522888184,105206.2864437,32.187643922894495,105207.0965251,1789674778988.512,105207.3520431,1787885105023.117,105207.8816091,1789674779769.9148,105207.8816091,527.9908119260829,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,13,25,1,12,23,27,25,27,25,left,right,2.0,649.8535999999149,True,True,win,31,33.977389335632324,105208.886373,34.28191804885864,105209.1906611,34.93177164885856,105209.8405147,1789674781732.0596,105210.0956704,1787885107860.3655,105210.7180071,1789674782607.1633,105210.7180071,619.6887256635156,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,14,25,1,13,23,27,25,27,25,left,right,2.0,646.1922000016784,True,False,loss,32,36.81301403045654,105211.7218162,37.117390394210815,105212.0263606,37.763582594212494,105212.6725528,1789674784562.339,105212.9262026,1787885110630.7559,105213.4893572,1789674785377.5537,105213.4893572,561.1674614547725,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,15,25,1,14,23,27,25,25,27,right,left,,,,,miss,33,39.583418130874634,105214.4925228,39.886449337005615,105214.7963128,,,,,1787885113749.1118,105216.6069079,1789674788495.9097,105216.6069079,553.3937335650936,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,16,25,1,15,23,27,25,27,25,left,right,1.0,333.7781000009272,False,False,loss,32,42.70155572891235,105217.6105164,43.005738735198975,105217.9148266,43.3395168351999,105218.2486047,1789674790139.6956,105218.5044605,1787885116235.032,105219.0930564,1789674790981.8298,105219.0930564,586.0796406695845,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,17,25,1,16,23,27,25,25,27,right,left,1.0,680.3083999984665,False,False,loss,32,45.187052965164185,105220.0961051,45.49102783203125,105220.4002256,46.17133623202972,105221.080534,1789674792971.5525,105221.3347317,1787885119015.136,105221.8730329,1789674793761.9338,105221.8730329,536.882503027976,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,18,25,1,17,23,27,25,27,25,left,right,2.0,939.0123000048334,True,True,win,31,47.96821165084839,105222.8775344,48.27234077453613,105223.1815362,49.211353074540966,105224.12054850001,1789674796009.2734,105224.3727916,1787885122081.288,105224.9398479,1789674796828.086,105224.9398479,564.6293395459217,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,19,25,1,18,23,27,25,27,25,left,right,2.0,441.0035000037169,True,True,win,31,51.03396773338318,105225.9432982,51.3382089138031,105226.2475637,51.77921241380682,105226.6885672,1789674798578.173,105226.9418675,1787885124682.3564,105227.540561,1789674799429.1543,105227.540561,596.6653637346897,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,20,25,1,19,23,27,25,27,25,left,right,2.0,823.833200003719,True,True,win,31,53.63496422767639,105228.5443626,53.939414739608765,105228.8486873,54.763247939612484,105229.6725205,1789674801565.4358,105229.9289497,1787885127728.1025,105230.5865085,1789674802474.9004,105230.5865085,655.5735502090579,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,21,25,1,20,23,27,25,27,25,left,right,1.0,674.1526999976486,False,False,loss,32,56.68087983131409,105231.5901626,56.98528814315796,105231.8945094,57.65944084315561,105232.56866209999,1789674804461.0325,105232.8245808,1787885130527.2305,105233.386023,1789674805274.0283,105233.386023,559.6971874547025,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,22,25,1,21,23,27,25,25,27,right,left,2.0,626.5508000069531,True,False,loss,32,59.47991442680359,105234.3893435,59.78452706336975,105234.6939717,60.411077863376704,105235.32052250001,1789674807209.933,105235.5737801,1787885133334.2185,105236.1923854,1789674808081.0164,105236.1923854,616.6100557043454,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,23,25,1,22,23,27,25,27,25,left,right,1.0,420.41030000837054,False,False,loss,32,62.28644943237305,105237.1959415,62.59060716629028,105237.5001325,63.011017466298654,105237.92054280001,1789674809809.5637,105238.174163,1787885135973.6858,105238.8318939,1789674810720.4836,105238.8318939,655.7880292548083,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,24,27,2,0,24,27,25,27,25,left,right,1.0,725.3919999930076,True,False,loss,32,64.92565107345581,105239.8352945,65.22884345054626,105240.1390458,65.95423545053927,105240.86443779999,1789674812754.5833,105241.1189513,1787885138878.1655,105241.7365847,1789674813624.9634,105241.7365847,615.4442292079043,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,25,27,2,1,24,27,25,27,25,left,right,1.0,451.7597000085516,True,True,win,31,67.83018326759338,105242.74032,68.13508439064026,105243.0446972,68.58684409064881,105243.49645690001,1789674815384.206,105243.7480306,1787885141440.5342,105244.2997922,1789674816187.332,105244.2997922,549.6819888758633,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,26,27,2,2,24,27,25,27,25,left,right,1.0,809.0114999940852,True,True,win,31,70.39359998703003,105245.3033606,70.69778800010681,105245.6075237,71.5067995001009,105246.4165352,1789674818308.2817,105246.6734647,1787885144339.6697,105247.1981453,1789674819086.4675,105247.1981453,522.360220472191,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,27,27,2,3,24,27,25,27,25,left,right,1.0,590.7543999928748,True,True,win,31,73.29193234443665,105248.201601,73.59590005874634,105248.5056774,74.18665445873921,105249.09643179999,1789674820986.1597,105249.3502332,1787885147004.7537,105249.8637861,1789674821751.5515,105249.8637861,511.4495537732768,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,28,27,2,4,24,27,25,27,25,left,right,1.0,572.3311000037938,True,True,win,31,75.95698380470276,105250.8673026,76.26230144500732,105251.1721583,76.83463254501112,105251.74448940001,1789674823632.237,105251.9967594,1787885149683.5662,105252.542381,1789674824430.364,105252.542381,543.5497339529985,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,29,27,2,5,24,27,25,25,27,right,left,2.0,637.8728999989107,False,True,win,31,78.63626670837402,105253.5460865,78.94073176383972,105253.8505719,79.57860466383863,105254.4884448,1789674826381.2612,105254.7452183,1787885152425.8455,105255.2847445,1789674827172.6433,105255.2847445,537.4136911889643,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,30,27,2,6,24,27,25,27,25,left,right,1.0,816.1832000041613,True,False,loss,32,81.37808132171631,105256.2879272,81.68203353881836,105256.5923075,82.49821673882252,105257.4084907,1789674829298.5737,105257.6624711,1787885155503.8362,105258.3632148,1789674830250.634,105258.3632148,698.1265157325606,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
sub-10052,ses-1,10052-1,0,31,27,2,7,24,27,25,27,25,left,right,2.0,434.0636000124505,False,False,loss,32,84.45584106445312,105259.3664203,84.76044940948486,105259.6704804,85.19451300949731,105260.10454400002,1789674831995.0464,105260.3593087,1787885158018.6848,105260.8779046,1789674832765.4827,105260.8779046,516.306434070322,300.0,0.0,105174.9085793,323.128719329834,105498.0444769
