subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-avi-pilot03,ses-001,run-01,0,1,2,1,0,23,23,45,45,23,right,left,,,,,miss,33,0.0,71729.3451245,0.3407020568847656,71729.6857578,,,,,1785558782528.2075,71731.4941751,1787346128654.7124,71731.4941751,555.6014466271681,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,2,2,1,1,23,23,45,23,45,left,right,1.0,130.26890000037383,False,False,loss,32,3.1538500785827637,71732.4982055,3.457869529724121,71732.8024187,3.588138429724495,71732.9326876,1787346130092.8435,71733.1852043,1785558784821.4358,71733.7873636,1787346130947.9407,71733.7873636,600.7156638158154,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,3,2,1,2,23,23,45,23,45,left,right,1.0,212.79790000698995,False,True,win,31,5.4466307163238525,71734.7910604,5.751636981964111,71735.0961687,5.964434881971101,71735.3089666,1787346132472.8477,71735.5652419,1785558787123.843,71736.0903914,1787346133250.348,71736.0903914,523.6925145620845,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,4,2,1,3,23,23,45,45,23,right,left,2.0,103.10510000272188,True,False,loss,32,7.749281167984009,71737.0941517,8.053287029266357,71737.3980186,8.15639212926908,71737.5011237,1787346134664.2756,71737.7566015,1785558789462.8035,71738.4286028,1787346135589.3083,71738.4286028,669.0873287181314,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,5,2,1,4,23,23,45,45,23,right,left,2.0,139.47159999224823,True,True,win,31,10.088495254516602,71739.4327754,10.392152786254883,71739.7372016,10.531624386247131,71739.8766732,1787346137038.8733,71740.1301319,1785558791810.5073,71740.776977,1787346137937.0122,71740.776977,645.1434891502004,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,6,2,1,5,23,23,45,23,45,left,right,1.0,311.79619999602437,False,False,loss,32,12.436559677124023,71741.7808092,12.740651607513428,71742.0850422,13.052447807509452,71742.39683839999,1787346139557.551,71742.6497624,1785558794211.034,71743.1773492,1787346140337.5388,71743.1773492,525.9145871525985,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,7,2,1,6,23,23,45,45,23,right,left,2.0,455.7914000033634,True,True,win,31,14.836412191390991,71744.1805814,15.140885353088379,71744.4851835,15.596676753091742,71744.9409749,1787346142102.1257,71745.1935243,1785558796782.7583,71745.748479,1787346142909.2632,71745.748479,553.8852541595365,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,8,2,1,7,23,23,45,23,45,left,right,1.0,251.92640000022948,False,False,loss,32,17.408290147781372,71746.752508,17.71177363395691,71747.0567492,17.96370003395714,71747.3086756,1787346144473.778,71747.5649363,1785558799273.5415,71748.2392423,1787346145400.0464,71748.2392423,672.6521553627948,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,9,2,1,8,23,23,45,45,23,right,left,2.0,123.16760000248905,True,False,loss,32,19.897908449172974,71749.2423787,20.20191526412964,71749.5460584,20.325082864132128,71749.669226,1787346146831.9067,71749.9240056,1785558801505.2524,71750.4713975,1787346147631.7573,71750.4713975,545.1969144178211,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
sub-avi-pilot03,ses-001,run-01,0,10,2,1,9,23,23,45,45,23,right,left,2.0,81.34229999268427,True,True,win,31,22.13084888458252,71751.4749245,22.43472909927368,71751.7793443,22.516071399266366,71751.86068659999,1787346149025.7175,71752.1178424,1785558803820.307,71752.7867087,1787346149946.8118,71752.7867087,666.531341129705,300.0,0.0,71729.345015,292.69355821609497,72022.0342372
