subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-crunch10,ses-001,run-01,0,1,2,1,0,21,42,11,11,42,right,left,1,355.5429999832995,False,False,loss,32,0.0,312956.8617125,0.34096193313598633,312957.2022412,0.6965049331192859,312957.5577842,1787587359066.037,312957.8112481,1785799772558.727,312958.4099395,1787587359917.0955,312958.4099395,596.5919525507538,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,2,2,1,1,21,42,11,42,11,left,right,2,181.7297000088729,True,True,win,31,2.55369234085083,312959.4150624,2.8588976860046387,312959.7199632,3.0406273860135116,312959.9016929,1787587361412.6282,312960.1579065,1785799774884.7444,312960.7357705,1787587362243.1128,312960.7357705,575.7130555878589,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,3,2,1,2,21,42,11,11,42,right,left,2,73.1674000271596,True,True,win,31,4.879079580307007,312961.7400863,5.1832897663116455,312962.0444205,5.256457166338805,312962.1175879,1787587363626.6504,312962.3713738,1785799777210.9324,312963.0624585,1787587364569.3008,312963.0624585,689.133520734953,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,4,2,1,3,21,42,11,11,42,right,left,2,691.337600001134,True,False,loss,32,7.203635215759277,312964.0655299,7.509042263031006,312964.3702359,8.20037986303214,312965.0615735,1787587366570.7014,312965.3159114,1785799780120.498,312965.9715395,1787587367478.8665,312965.9715395,653.1211874645946,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,5,2,1,4,21,42,11,42,11,left,right,1,365.8073000260629,False,False,loss,32,10.113170146942139,312966.9749889,10.418927907943726,312967.2802128,10.784735207969788,312967.64602010004,1787587369153.6772,312967.8986381,1785799782674.125,312968.5260538,1787587370032.4934,312968.5260538,624.2789155309968,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,6,2,1,5,21,42,11,42,11,left,right,1,779.0880000102334,False,False,loss,32,12.669077157974243,312969.5307604,12.973329305648804,312969.8344981,13.752417305659037,312970.6135861,1787587372125.5073,312970.8700959,1785799785654.2385,312971.5057012,1787587373012.607,312971.5057012,632.1993353375464,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,7,2,1,6,21,42,11,42,11,left,right,1,343.34870002930984,False,False,loss,32,15.648604154586792,312972.509624,15.953126907348633,312972.8143469,16.296475607377943,312973.1576956,1787587374667.7034,312973.4136983,1785799788102.518,312973.9538423,1787587375460.8865,312973.9538423,538.5698230511452,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,8,2,1,7,21,42,11,42,11,left,right,2,286.28860000753775,True,True,win,31,18.09742546081543,312974.9588417,18.40159559249878,312975.2634438,18.687884192506317,312975.5497324,1787587377057.5698,312975.802615,1785799790581.761,312976.4334039,1787587377940.1294,312976.4334039,628.5815413997744,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,9,2,1,8,21,42,11,42,11,left,right,2,304.4743000064045,True,True,win,31,20.57522940635681,312977.4362048,20.880236864089966,312977.7412371,21.18471116409637,312978.0457114,1787587379554.9526,312978.3000009,1785799793046.2026,312978.8980025,1787587380404.571,312978.8980025,595.2580427304408,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,10,2,1,9,21,42,11,11,42,right,left,1,438.15250002080575,False,False,loss,32,23.041991233825684,312979.9028843,23.346351385116577,312980.2074886,23.784503885137383,312980.6456411,1787587382156.7537,312980.901639,1785799795592.5334,312981.4442802,1787587382950.9019,312981.4442802,540.2051037460398,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,11,2,1,10,21,42,11,11,42,right,left,1,326.566300005652,False,False,loss,32,25.58553147315979,312982.4472758,25.89005446434021,312982.7509836,26.216620764345862,312983.0775499,1787587384585.0593,312983.3297166,1785799798094.1816,312983.9459431,1787587385452.55,312983.9459431,614.9675299874852,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,12,2,1,11,21,42,11,42,11,left,right,1,382.810499984771,False,False,loss,32,28.08925151824951,312984.9503375,28.393832206726074,312985.2548731,28.776642706710845,312985.6376836,1787587387148.4727,312985.8945288,1785799800691.2715,312986.5424226,1787587388049.64,312986.5424226,645.5498245282962,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,13,2,1,12,21,42,11,11,42,right,left,1,340.5395000008866,False,False,loss,32,30.68407368659973,312987.5452507,30.988179922103882,312987.8491842,31.32871942210477,312988.1897237,1787587389697.564,312988.4429589,1785799803191.6418,312989.0426166,1787587390550.0103,312989.0426166,597.7410537980579,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,14,2,1,13,21,42,11,11,42,right,left,1,343.3008000138216,False,True,win,31,33.18550372123718,312990.0466254,33.4894015789032,312990.3502978,33.83270237891702,312990.6935986,1787587392203.7817,312990.9493813,1785799805640.718,312991.492394,1787587392999.0864,312991.492394,541.0104859097436,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,15,2,1,14,21,42,11,11,42,right,left,1,366.2299000425264,False,False,loss,32,35.635339975357056,312992.4961874,35.93912959098816,312992.8000751,36.305359491030686,312993.166305,1787587394673.7605,312993.4197083,1785799808210.105,312994.0609308,1787587395568.4734,312994.0609308,638.4204670814386,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,16,2,1,15,21,42,11,11,42,right,left,1,420.44860002351925,False,False,loss,32,38.2031946182251,312995.0647981,38.508450984954834,312995.3692714,38.92889958497835,312995.78972,1787587397298.7505,312996.0435596,1785799810702.8484,312996.5544165,1787587398061.2168,312996.5544165,508.2744482863442,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,17,2,1,16,21,42,11,42,11,left,right,1,334.18710000114515,False,True,win,31,40.698363304138184,312997.5591169,41.00263023376465,312997.8634932,41.336817333765794,312998.1976803,1787587399707.8088,312998.4521364,1785799813186.218,312999.0369572,1787587400544.5864,312999.0369572,582.2537953220933,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
sub-crunch10,ses-001,run-01,0,18,2,1,17,21,42,11,42,11,left,right,1,276.9570999662392,False,False,loss,32,43.17972731590271,313000.0406358,43.48412251472473,313000.3449421,43.76107961469097,313000.62189919996,1787587402133.0522,313000.8795465,1785799815684.4912,313001.5360717,1787587403042.8596,313001.5360717,654.5526009977185,300.0,0.0,312956.8616236,50.83621263504028,313007.6969488
