subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-10890,ses-1,10890-1,0,1,33,1,0,24,33,6,33,6,left,right,1,1146.2053999998716,True,True,win,31,0.0,1439.8761872,0.3403165340423584,1440.2164879,1.48652193404223,1441.3626932999998,1787937102682.9287,1441.6195956,1786149166414.1865,1442.1980717,1787937103515.3794,1442.1980717,576.9307386040734,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,2,33,1,1,24,33,6,6,33,right,left,1,544.7008999999525,True,True,win,31,3.325634241104126,1443.2016551,3.6298375129699707,1443.5059988,4.174538412969923,1444.0506997,1787937105370.812,1444.3054602,1786149169168.7031,1444.9533442,1787937106269.896,1444.9533442,645.7600437089275,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,3,33,1,2,24,33,6,33,6,left,right,1,541.5741000001617,True,True,win,31,6.081488847732544,1445.957314,6.385087966918945,1446.2612928,6.926662066919107,1446.8028669000003,1787937108120.5261,1447.0553289,1786149171851.1172,1447.635223,1787937108952.31,1447.635223,577.8169429702435,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,4,33,1,3,24,33,6,33,6,left,right,1,450.8524000000307,True,False,loss,32,8.76323413848877,1448.6394702,9.068287372589111,1448.9439726,9.519139772589142,1449.394825,1787937110713.289,1449.6479923,1786149174389.9731,1450.1743491,1787937111491.166,1450.1743491,523.7073409235571,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,5,33,1,4,24,33,6,33,6,left,right,1,568.1163000001561,True,True,win,31,11.302444458007812,1451.1779718,11.606799602508545,1451.4826683,12.174915902508701,1452.0507846,1787937113369.7646,1452.3040967,1786149177054.1843,1452.8380392,1787937114155.3772,1452.8380392,531.301785334888,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,6,33,1,5,24,33,6,33,6,left,right,1,598.9180000001397,True,True,win,31,13.967100381851196,1453.8427019,14.272197008132935,1454.1478454,14.871115008133074,1454.7467634000002,1787937116067.1711,1455.0029768,1786149179759.9644,1455.544476,1787937116861.1572,1455.544476,539.3789207127902,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,7,33,1,6,24,33,6,33,6,left,right,1,421.7643000001772,True,False,loss,32,16.67277455329895,1456.5484126,16.97752094268799,1456.8532156,17.399285242688165,1457.2749799000003,1787937118592.3513,1457.527921,1786149182436.6086,1458.2203998,1787937119537.8015,1458.2203998,690.3922620665571,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,8,33,1,7,24,33,6,6,33,right,left,1,762.9617999998572,True,True,win,31,19.34839916229248,1459.2241902,19.652231454849243,1459.5279177,20.4151932548491,1460.2908794999998,1787937121607.9885,1460.5433185,1786149185452.7866,1461.2367521,1787937122553.9795,1461.2367521,691.4148814139496,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,9,33,1,8,24,33,6,6,33,right,left,1,665.4180000000451,True,True,win,31,22.36519765853882,1462.2408782,22.669769048690796,1462.5453503,23.33518704869084,1463.2107683000002,1787937124530.4612,1463.464985,1786149188377.6853,1464.1616784,1787937125478.8782,1464.1616784,694.6648177487193,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,10,33,1,9,24,33,6,6,33,right,left,2,429.4585999998617,False,False,loss,32,25.28939723968506,1465.1649682,25.593202590942383,1465.4692991,26.022661190942245,1465.8987576999998,1787937127218.1855,1466.1532145,1786149190987.6475,1466.771891,1787937128088.8403,1466.771891,616.6098634142423,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,11,33,1,10,24,33,6,6,33,right,left,1,754.7319000000243,True,True,win,31,27.8999605178833,1467.7757706,28.204376697540283,1468.0800759,28.959108597540308,1468.8348078000001,1787937130155.0142,1469.0909738,1786149193928.0461,1469.7117574,1787937131029.239,1469.7117574,618.4119708077075,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,12,33,1,11,24,33,6,6,33,right,left,1,558.5522999999739,True,True,win,31,30.839695930480957,1470.7159731,31.144707679748535,1471.0202703,31.70325997974851,1471.5788226,1787937132899.2764,1471.8353515,1786149196600.236,1472.3840288,1787937133701.429,1472.3840288,546.3010401892385,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,13,33,1,12,24,33,6,33,6,left,right,1,439.36490000010053,True,True,win,31,33.51095128059387,1473.3872958,33.81569194793701,1473.691394,34.25505684793711,1474.1307589,1787937135449.688,1474.3852845,1786149199172.515,1474.9570608,1787937136273.7078,1474.9570608,569.7382632751818,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,14,33,1,13,24,33,6,6,33,right,left,2,489.91320000004634,False,False,loss,32,36.08501625061035,1475.9605109,36.38945508003235,1476.2649581,36.879368280032395,1476.7548713,1787937138074.62,1477.0092516,1786149201883.9333,1477.6681836,1787937138985.1262,1477.6681836,656.766122432571,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,15,33,1,14,24,33,6,6,33,right,left,1,561.9280999999319,True,True,win,31,38.79623198509216,1478.6726421,39.10122847557068,1478.9769013,39.66315657557061,1479.5388294,1787937140855.8513,1479.7918583,1786149204640.2493,1480.42402,1787937141741.4421,1480.42402,629.4471287682196,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,16,33,1,15,24,33,6,6,33,right,left,1,447.2249999998894,True,False,loss,32,41.55101490020752,1481.4274776,41.855995416641235,1481.7316383,42.303220416641125,1482.1788632999999,1787937143500.7095,1482.4357576,1786149207308.0796,1483.0918464,1787937144409.2725,1483.0918464,653.8463351645916,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,17,33,1,16,24,33,6,6,33,right,left,1,403.0574999999317,True,True,win,31,44.22009611129761,1484.0956647,44.52329063415527,1484.3997371,44.926348134155205,1484.8027946,1787937146123.7288,1485.0585512,1786149209932.9722,1485.7170827,1787937147034.165,1485.7170827,656.8292084708897,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,18,33,1,17,24,33,6,6,33,right,left,1,521.0187999998652,True,True,win,31,46.84638166427612,1486.722084,47.14980387687683,1487.025835,47.670822676876696,1487.5468537999998,1787937148864.5774,1487.8000299,1786149212593.9216,1488.3780879,1787937149695.1145,1488.3780879,575.4532549345439,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,19,33,1,18,24,33,6,6,33,right,left,1,636.874300000045,True,True,win,31,49.50601840019226,1489.3817354,49.81019377708435,1489.6858554,50.447068077084396,1490.3227297,1787937151640.521,1490.5765752,1786149215383.0813,1491.1673679,1787937152484.2742,1491.1673679,588.96559594003,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,20,33,1,19,24,33,6,6,33,right,left,1,382.9306000000088,True,True,win,31,52.29655408859253,1492.1722628,52.60029649734497,1492.4758759,52.98322709734498,1492.8588065,1787937154179.4075,1493.114669,1786149217887.786,1493.6723509,1787937154988.9788,1493.6723509,555.799139829746,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,21,33,1,20,24,33,6,33,6,left,right,1,421.84659999998075,True,True,win,31,54.80107021331787,1494.676744,55.10527682304382,1494.980926,55.527123423043804,1495.4027726,1787937156719.7603,1495.6545887,1786149220499.3354,1496.2831215,1787937157600.5283,1496.2831215,626.4920380755145,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,22,33,1,21,24,33,6,33,6,left,right,1,412.4956000000566,True,True,win,31,57.41049122810364,1497.2862034,57.714672565460205,1497.5902746,58.12716816546026,1498.0027702,1787937159324.039,1498.2585446,1786149223107.2708,1498.8919064,1787937160208.4636,1498.8919064,630.179313971461,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,23,33,1,22,24,33,6,33,6,left,right,1,307.56270000006225,True,True,win,31,60.01817536354065,1499.8945699,60.323593616485596,1500.1992733,60.63115631648566,1500.506836,1787937161827.5771,1500.7622505,1786149225644.6443,1501.4287163,1787937162745.8372,1501.4287163,664.1576551899392,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,24,33,1,23,24,33,6,6,33,right,left,1,418.2098000001133,True,True,win,31,62.556663036346436,1502.432293,62.86098289489746,1502.7365858,63.279192694897574,1503.1547956000002,1787937164475.967,1503.4112513,1786149228132.4885,1503.9164165,1787937165233.6814,1503.9164165,502.87160271715004,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,25,6,2,0,22,33,6,33,6,left,right,1,369.7751999998218,False,False,loss,32,65.0448112487793,1504.9203844,65.3493161201477,1505.2250274,65.71909132014753,1505.5948025999999,1787937166913.3005,1505.8488196,1786149230632.8394,1506.4166725,1787937167734.0322,1506.4166725,565.917691698682,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,26,6,2,1,22,33,6,6,33,right,left,1,398.3662999999069,False,True,win,31,67.5444266796112,1507.4199771,67.84866046905518,1507.7244551,68.24702676905508,1508.1228213999998,1787937169443.709,1508.3785974,1786149233285.2654,1509.0698295,1787937170386.4583,1509.0698295,689.5124688722993,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,27,6,2,2,22,33,6,33,6,left,right,1,464.0346999999565,False,False,loss,32,70.19832396507263,1510.0740615,70.50313782691956,1510.3788254,70.96717252691951,1510.8428601,1787937172163.1128,1511.0987171,1786149236017.149,1511.8009694,1787937173118.3418,1511.8009694,699.8303856831396,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,28,6,2,3,22,33,6,33,6,left,right,1,373.4520999998949,False,False,loss,32,72.929443359375,1512.8049082,73.23377871513367,1513.1093418,73.60723081513356,1513.4827939,1787937174802.7666,1513.7380104,1786149238510.342,1514.294111,1787937175611.535,1514.294111,554.0851809083244,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,29,6,2,4,22,33,6,33,6,left,right,2,464.046000000053,True,True,win,31,75.42277121543884,1515.2985052,75.72708988189697,1515.602736,76.19113588189703,1516.066782,1787937177387.0693,1516.3227259,1786149241146.5085,1516.9310292,1787937178247.7014,1516.9310292,606.1809489340179,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
sub-10890,ses-1,10890-1,0,30,6,2,5,22,33,6,33,6,left,right,2,396.6972999999143,True,False,loss,32,78.05833578109741,1517.9339533,78.3625431060791,1518.2381422,78.75924040607902,1518.6348395,1787937179952.2104,1518.8874699,1786149243628.938,1519.4127197,1787937180730.1309,1519.4127197,522.2018032602947,300.0,0.0,1439.8760898,315.38822770118713,1755.2638087
