subject_id	session_id	run	localizer	trialNumber	stim_onset	stim_onset_lsl_time	stop_onset	stop_onset_lsl_time	response_onset	response_onset_lsl_time	outcome_lsl_time	marker_code	stimulus	stop	response	response_key	rt	ssd	go_correct	go_incorrect	go_miss	stop_success	stop_failure_arrowcorrect	outcome	run_start_lsl_time	run_end_lsl_time	run_start_task_time	run_end_task_time
sub-10890	ses-001	run-01	0	1	1.7571619000000283	928.200858	2.0071619000000283	928.4524975			929.7009191	131	right	1	False			0.25	0	0	0	1		stop_success	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	2	8.604283799999962	935.0479794			8.982953399999928	935.4268311	935.4268582	133	right	0	True	l	0.3786695999999665	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	3	14.345936199999983	940.789629			14.686952499999961	941.130835	941.1308629	133	right	0	True	l	0.3410162999999784	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	4	19.355134399999997	945.7988295			19.71099330000004	946.1548765	946.1549045	133	right	0	True	l	0.35585890000004383	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	5	24.430321700000036	950.8740174			24.798894000000132	951.242769	951.242795	133	right	0	True	l	0.3685723000000962	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	6	29.507858700000043	955.9515635			29.87096900000006	956.3148873	956.3149183	133	left	0	True	a	0.36311030000001665	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	7	33.47077630000001	959.9144846			33.894925400000034	960.3388849	960.3389167	133	right	0	True	l	0.42414910000002237	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	8	38.26727059999996	964.7109635			38.622870199999966	965.0667532	965.0667871	133	right	0	True	l	0.355599600000005	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	9	43.75001729999997	970.1937129			44.079065000000014	970.5229105	970.5229413	133	right	0	True	l	0.32904770000004646	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
sub-10890	ses-001	run-01	0	10	50.198237500000005	976.6419319			50.57497239999998	977.0189148	977.0189473	133	left	0	True	a	0.376734899999974	0.3	1	0	0	0		go_correct	926.4436359	1289.6807135	0.0	363.2487413883209
