subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-sdtr,ses-001,run-01,0,1,28,1,0,24,28,47,28,47,left,right,,,,,miss,33,0.0,320354.4587409,0.35501861572265625,320354.8135221,,,,,1785807163888.7317,320356.6582376,1787594758645.1768,320356.6582376,591.5511752488851,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,2,28,1,1,24,28,47,47,28,right,left,,,,,miss,33,3.2032010555267334,320357.6612427,3.5072782039642334,320357.9653187,,,,,1785807167117.8032,320359.8870793,1787594761874.2483,320359.8870793,666.2245744537986,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,3,28,1,2,24,28,47,47,28,right,left,,,,,miss,33,6.43354606628418,320360.8913966,6.737784385681152,320361.1958657,,,,,1785807170214.3909,320362.9834163,1787594764970.836,320362.9834163,533.2565940001946,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,4,28,1,3,24,28,47,47,28,right,left,,,,,miss,33,9.529317855834961,320363.9869093,9.83365273475647,320364.2913718,,,,,1785807173276.7659,320366.0455601,1787594768033.211,320366.0455601,501.105074810289,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,5,28,1,4,24,28,47,47,28,right,left,,,,,miss,33,12.591740608215332,320367.0490623,12.896772146224976,320367.3540918,,,,,1785807176345.5554,320369.1141537,1787594771102.0005,320369.1141537,507.05982141054307,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,6,28,1,5,24,28,47,47,28,right,left,,,,,miss,33,15.660584688186646,320370.1177739,15.964909076690674,320370.4221499,,,,,1785807179489.3723,320372.2578256,1787594774245.8174,320372.2578256,582.7908241556917,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,7,28,1,6,24,28,47,28,47,left,right,,,,,miss,33,18.805383682250977,320373.2624778,19.110403299331665,320373.5673632,,,,,1785807182618.6794,320375.3869188,1787594777375.1245,320375.3869188,566.8514833401841,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,8,28,1,7,24,28,47,28,47,left,right,,,,,miss,33,21.933204412460327,320376.3899707,22.23722529411316,320376.694895,,,,,1785807185815.9434,320378.5840333,1787594780572.3884,320378.5840333,635.53448205583,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,9,28,1,8,24,28,47,47,28,right,left,,,,,miss,33,25.13131809234619,320379.5879121,25.434547424316406,320379.8920069,,,,,1785807188938.2556,320381.706111,1787594783694.7007,320381.706111,560.1627831006343,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
sub-sdtr,ses-001,run-01,0,10,28,1,9,24,28,47,28,47,left,right,,,,,miss,33,28.254727125167847,320382.7111196,28.558746576309204,320383.0151355,,,,,1785807192092.458,320384.8600882,1787594786848.903,320384.8600882,591.9168803622712,300.0,0.0,320354.4586491,95.3744740486145,320449.8274994
