subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-10010,ses-001,run-01,0,1,2.3637268999955268,59545.6714321,,,2.9124742999920272,59546.2203418,59546.2203658,133,right,0,True,l,0.5487473999965005,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,2,9.110691199995927,59552.4183959,,,9.584580800001277,59552.8924596,59552.8924841,133,left,0,True,a,0.4738896000053501,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,3,13.63255869999557,59556.9402732,,,14.120435699995141,59557.4282922,59557.428317,133,right,0,True,l,0.4878769999995711,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,4,17.34341609999683,59560.6511225,,,17.752501699993445,59561.0603241,59561.060348,133,right,0,True,l,0.4090855999966152,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,5,22.62693919999583,59565.9346443,,,23.008609600001364,59566.3164791,59566.3165051,133,left,0,True,a,0.38167040000553243,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,6,27.898234200001752,59571.2059393,,,28.304406800001743,59571.6122623,59571.6122849,133,right,0,True,l,0.4061725999999908,0.25,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,7,32.71081399999821,59576.018519,32.96081399999821,59576.2705261,33.09646380000049,59576.4044023,59576.4044233,132,right,1,True,l,0.3856498000022839,0.25,0,0,0,0,True,stop_failure,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,8,37.33626699999877,59580.6439721,,,37.90451240000402,59581.2123433,59581.2123704,133,left,0,True,a,0.568245400005253,0.2,1,0,0,0,,go_correct,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,9,42.1264078000022,59585.4341125,42.3264078000022,59585.6357782,,,59586.9341672,131,right,1,False,,,0.2,0,0,0,1,,stop_success,59543.3076523,59905.2651613,0.0,361.9640226364136
sub-10010,ses-001,run-01,0,10,48.9132535999961,59592.2209583,49.1632535999961,59592.4726341,,,59593.7210364,131,right,1,False,,,0.25,0,0,0,1,,stop_success,59543.3076523,59905.2651613,0.0,361.9640226364136
