subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-unixtime05,ses-001,run-01,0,1,2,1,0,24,30,26,30,26,left,right,,,,,miss,33,0.0,54161.7222056,0.3390023708343506,54162.0611639,,,,,1785541232185.2952,54163.9060846,1787328560743.855,54163.9060846,587.3871970822875,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,2,2,1,1,24,30,26,26,30,right,left,,,,,miss,33,3.1884326934814453,54164.9105726,3.4934442043304443,54165.2156593,,,,,1785541235303.7466,54167.0245167,1787328563862.3064,54167.0245167,556.3874700892449,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,3,2,1,2,24,30,26,26,30,right,left,,,,,miss,33,6.305734872817993,54168.0277489,6.609760284423828,54168.3318515,,,,,1785541238463.4214,54170.1841341,1787328567021.9812,54170.1841341,595.949995130017,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,4,2,1,3,24,30,26,30,26,left,right,,,,,miss,33,9.465755224227905,54171.1877671,9.770771503448486,54171.4928293,,,,,1785541241562.3599,54173.2829419,1787328570120.9197,54173.2829419,538.3929253388399,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,5,2,1,4,24,30,26,30,26,left,right,,,,,miss,33,12.563560009002686,54174.285567,12.867825508117676,54174.5897292,,,,,1785541244695.437,54176.4159595,1787328573253.9968,54176.4159595,569.873532346237,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,6,2,1,5,24,30,26,26,30,right,left,,,,,miss,33,15.696480512619019,54177.418367,16.00150752067566,54177.7234792,,,,,1785541247946.5093,54179.6669893,1787328576505.069,54179.6669893,691.948607870304,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,7,2,1,6,24,30,26,30,26,left,right,,,,,miss,33,18.948309421539307,54180.6709855,19.254245281219482,54180.9760735,,,,,1785541251076.1462,54182.7965417,1787328579634.706,54182.7965417,563.2108467131197,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,8,2,1,7,24,30,26,30,26,left,right,,,,,miss,33,22.078811168670654,54183.8005087,22.3829185962677,54184.1049117,,,,,1785541254181.5852,54185.9019622,1787328582740.145,54185.9019622,544.9612964708746,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,9,2,1,8,24,30,26,26,30,right,left,,,,,miss,33,25.18317937850952,54186.9048098,25.488189697265625,54187.2098721,,,,,1785541257357.6094,54189.0778884,1787328585916.1692,54189.0778884,611.0913525624325,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,10,2,1,9,24,30,26,26,30,right,left,,,,,miss,33,28.359942197799683,54190.0816224,28.66495394706726,54190.3865326,,,,,1785541260614.6357,54192.3348399,1787328589173.1956,54192.3348399,696.9747301192832,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,11,2,1,10,24,30,26,26,30,right,left,,,,,miss,33,31.617440462112427,54193.3390277,31.92196774482727,54193.6434945,,,,,1785541263873.1763,54195.5937826,1787328592431.736,54195.5937826,693.6316112898735,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,12,2,1,11,24,30,26,30,26,left,right,,,,,miss,33,34.875821113586426,54196.597365,35.18007469177246,54196.9014407,,,,,1785541267135.6733,54198.8557406,1787328595694.2332,54198.8557406,697.6726131438674,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,13,2,1,12,24,30,26,26,30,right,left,,,,,miss,33,38.13774013519287,54199.8592138,38.442243576049805,54200.1636905,,,,,1785541270203.0725,54201.9231879,1787328598761.6323,54201.9231879,502.4258711113103,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,14,2,1,13,24,30,26,26,30,right,left,,,,,miss,33,41.2059006690979,54202.9272195,41.51091027259827,54203.2323665,,,,,1785541273322.432,54205.0424809,1787328601880.9917,54205.0424809,553.7883771650265,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,15,2,1,14,24,30,26,26,30,right,left,,,,,miss,33,44.324461221694946,54206.045755,44.62923741340637,54206.3506811,,,,,1785541276451.6123,54208.1716032,1787328605010.172,54208.1716032,563.9641429712714,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
sub-unixtime05,ses-001,run-01,0,16,2,1,15,24,30,26,30,26,left,right,,,,,miss,33,47.45429182052612,54209.1755783,47.75769662857056,54209.4797209,,,,,1785541279683.384,54211.4032483,1787328608241.9438,54211.4032483,666.9924164187598,300.0,0.0,54161.7221247,63.75837731361389,54225.4792815
