subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-10890,ses-001,run-01,0,1,36,1,0,22,36,44,36,44,left,right,1,915.2804999998807,True,True,win,31,0.0,2816.0163804,0.3433253765106201,2816.3599692,1.2586058765105008,2817.2752496999997,1787938478615.2986,2817.5312541,1786150540916.804,2818.0588121,1787938479394.1562,2818.0588121,525.2626070690159,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,2,36,1,1,22,36,44,36,44,left,right,1,356.43630000004123,True,True,win,31,3.046501636505127,2819.0626497,3.3507444858551025,2819.3669042,3.7071807858551438,2819.7233405,1787938481059.5525,2819.976842,1786150543409.089,2820.5504466,1787938481886.4414,2820.5504466,571.7614317805628,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,3,36,1,2,22,36,44,36,44,left,right,1,376.7144999997072,True,True,win,31,5.538180589675903,2821.5543,5.8426268100738525,2821.8585997,6.21934131007356,2822.2353141999997,1787938483571.5503,2822.4888155,1786150545924.9128,2823.0662932,1787938484402.2651,2823.0662932,575.085353962229,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,4,36,1,3,22,36,44,36,44,left,right,1,301.079800000025,True,False,loss,32,8.053075790405273,2824.0690697,8.358219861984253,2824.3741942,8.659299661984278,2824.675274,1787938486011.4663,2824.9280998,1786150548324.3215,2825.4662583,1787938486801.6738,2825.4662583,536.4069960919983,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,5,36,1,4,22,36,44,44,36,right,left,1,356.3355000001138,True,True,win,31,10.454043626785278,2826.470511,10.759031057357788,2826.7750014,11.115366557357902,2827.1313369,1787938488467.6064,2827.3842347,1786150550796.6238,2827.9377785,1787938489273.976,2827.9377785,551.676470625721,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,6,36,1,5,22,36,44,36,44,left,right,1,349.33419999970283,True,True,win,31,12.925666093826294,2828.9417181,13.229789018630981,2829.24588,13.579123218630684,2829.5952141999996,1787938490933.0432,2829.8499697,1786150553369.2092,2830.510903,1787938491846.5615,2830.510903,658.7349515543843,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,7,36,1,6,22,36,44,36,44,left,right,1,360.0040999999692,True,True,win,31,15.498645305633545,2831.5146976,15.803140640258789,2831.819251,16.16314474025876,2832.1792551,1787938493517.145,2832.4331766,1786150555902.6758,2833.0438009,1787938494380.028,2833.0438009,608.219720576999,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,8,36,1,7,22,36,44,36,44,left,right,1,339.6832999997059,True,True,win,31,18.030118942260742,2834.0470617,18.335299253463745,2834.3515816,18.67498255346345,2834.6912648999996,1787938496028.5464,2834.9452173,1786150558419.9312,2835.5609914,1787938496897.2834,2835.5609914,613.7007187054184,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,9,36,1,8,22,36,44,44,36,right,left,1,366.4144999997916,True,True,win,31,20.548264503479004,2836.5642985,20.852622985839844,2836.8687907,21.219037485839635,2837.2352051999997,1787938498570.8872,2837.487291,1786150560999.5015,2838.1408778,1787938499476.8538,2838.1408778,650.3317086262595,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,10,36,1,9,22,36,44,44,36,right,left,1,336.6716999998971,True,True,win,31,23.12944722175598,2839.1457303,23.43438458442688,2839.4505395,23.771056284426777,2839.7872112,1787938501127.6494,2840.0444321,1786150563553.43,2840.694523,1787938502030.7822,2840.694523,647.9744197516696,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,11,36,1,10,22,36,44,36,44,left,right,1,337.2087000002466,True,True,win,31,25.681052923202515,2841.6979386,25.98592257499695,2842.0020478,26.323131274997195,2842.3392565000004,1787938503679.7107,2842.5958773,1786150566128.3347,2843.2700746,1787938504605.687,2843.2700746,672.8075927267238,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,12,36,1,11,22,36,44,36,44,left,right,1,351.9046999999773,True,True,win,31,28.25842261314392,2844.2746272,28.563287019729614,2844.5793662,28.91519171972959,2844.9312709,1787938506267.8125,2845.1839736,1786150568693.7886,2845.8356161,1787938507171.1409,2845.8356161,649.4214089554631,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,13,36,1,12,22,36,44,36,44,left,right,1,355.3105000000869,True,True,win,31,30.82270050048828,2846.8392451,31.127252101898193,2847.1439552,31.48256260189828,2847.4992657000003,1787938508835.7593,2847.7527949,1786150571285.2625,2848.4267804,1787938509762.6147,2848.4267804,671.1317487748238,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
sub-10890,ses-001,run-01,0,14,36,1,13,22,36,44,36,44,left,right,1,380.59930000008535,True,True,win,31,33.41391634941101,2849.4304641,33.718571186065674,2849.7347077,34.09917048606576,2850.115307,1787938511452.9568,2850.3691466,1786150573875.6882,2851.0176461,1787938512353.0405,2851.0176461,646.0690405791145,300.0,0.0,2816.0163068,302.32957434654236,3118.3453458
