subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-10579,ses-001,run-01,0,1,2.4179344000003766,2667.1700632,,,3.0957177000004776,2667.8480012,2667.8480265,133,right,0,True,l,0.677783300000101,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,2,7.381105300000399,2672.1332208,,,7.815823100000216,2672.5681488,2672.5681795,133,right,0,True,l,0.43471779999981663,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,3,11.224509300000136,2675.9766251,,,11.664025600000059,2676.4163356,2676.4163645,133,right,0,True,l,0.4395162999999229,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,4,17.81243600000016,2682.5645664,,,18.279886700000134,2683.0321727,2683.032199,133,right,0,True,l,0.46745069999997213,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,5,23.771579300000212,2688.5236955,,,24.16781620000029,2688.9202492,2688.9202747,133,left,0,True,a,0.3962369000000763,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,6,26.830636700000014,2691.5827542,,,27.19993459999978,2691.9522576,2691.952289,133,left,0,True,a,0.3692978999997649,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,7,31.71217660000002,2696.4642915,,,32.24759679999988,2696.9999812,2697.0000069,133,right,0,True,l,0.5354201999998622,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,8,36.459635700000035,2701.2117512,36.709635700000035,2701.4633297,36.871789900000294,2701.6240648,2701.6240891,132,right,1,True,l,0.41215420000025915,0.25,0,0,0,0,True,stop_failure,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,9,40.828509600000416,2705.5806296,41.02850960000042,2705.7822407,,,2707.0806765,131,left,1,False,,,0.2,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,10,47.006756700000096,2711.7588732,,,47.5037911000004,2712.2560547,2712.2560802,133,right,0,True,l,0.4970344000003024,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,11,52.93931190000012,2717.691435,,,53.407672800000455,2718.1599549,2718.1599829,133,left,0,True,a,0.46836090000033437,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,12,57.26937110000017,2722.0214966,,,57.62365,2722.375905,2722.3759281,133,right,0,True,l,0.35427889999982654,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,13,61.772385100000065,2726.524508,62.022385100000065,2726.7761359,,,2728.0246695,131,left,1,False,,,0.25,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,14,67.80625220000002,2732.5583699,,,68.15988059999972,2732.9121283,2732.9121532999998,133,right,0,True,l,0.35362839999970674,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,15,71.7293722000004,2736.4814879,72.0293722000004,2736.7830559,72.15978430000041,2736.9120589,2736.9120847,132,right,1,True,l,0.4304121000000123,0.3,0,0,0,0,True,stop_failure,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,16,77.74249430000009,2742.4946122,,,78.1517761,2742.9040225,2742.9040457,133,right,0,True,l,0.409281799999917,0.25,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,17,83.13460840000016,2747.8867461,83.38460840000016,2748.1382307,,,2749.3867911,131,right,1,False,,,0.25,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,18,88.25389150000001,2753.0060102,,,88.93573370000013,2753.6880303,2753.6880563,133,left,0,True,a,0.6818422000001192,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,19,92.64766480000026,2757.3997797,92.94766480000025,2757.7013463,,,2758.899841,131,left,1,False,,,0.3,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,20,99.15190700000039,2763.9040371,,,99.67961680000008,2764.4319276,2764.4319519,133,right,0,True,l,0.527709799999684,0.35,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,21,104.56021920000012,2769.3123351,,,105.0957014999999,2769.8480459,2769.848075,133,left,0,True,a,0.535482299999785,0.35,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,22,110.50342040000032,2775.2555358,110.85342040000032,2775.6072771,110.91967270000032,2775.6719242,2775.6719507,132,left,1,True,a,0.41625229999999647,0.35,0,0,0,0,True,stop_failure,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,23,115.76787370000011,2780.5199899,,,116.29543610000019,2781.0479088,2781.0479366,133,right,0,True,l,0.5275624000000789,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,24,120.8402344000001,2785.5923523,,,121.32759080000051,2786.079933,2786.0799607,133,right,0,True,l,0.48735640000040803,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,25,126.02232830000003,2790.7744461,,,126.48769829999992,2791.2400456,2791.2400731,133,right,0,True,l,0.4653699999998935,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,26,130.6732519000002,2795.4253688,,,131.17568849999998,2795.9280981,2795.9281287,133,right,0,True,l,0.5024365999997826,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,27,136.17447310000034,2800.9266026,,,136.67958670000053,2801.4318486,2801.4318744,133,right,0,True,l,0.5051136000001861,0.3,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,28,141.4817939000004,2806.2339104,141.78179390000042,2806.5353838,141.83963380000023,2806.5919194,2806.5919437,132,left,1,True,a,0.35783989999981713,0.3,0,0,0,0,True,stop_failure,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,29,146.69577690000006,2811.447893,146.94577690000006,2811.6994613,,,2812.9479429,131,left,1,False,,,0.25,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,30,151.39224280000008,2816.1443615,151.6922428000001,2816.4462479,,,2817.6444144,131,right,1,False,,,0.3,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,31,158.7078193000002,2823.4599367,,,159.2956911000001,2824.0479576,2824.0479849,133,left,0,True,a,0.5878717999999026,0.35,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,32,162.03921440000022,2826.791333,,,162.63963150000018,2827.3918742,2827.3919009,133,left,0,True,a,0.6004170999999587,0.35,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,33,167.8663419000004,2832.6184601,,,168.41560290000052,2833.1678606,2833.1678851,133,right,0,True,l,0.549261000000115,0.35,1,0,0,0,,go_correct,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,34,174.14654500000006,2838.8986615,174.49654500000005,2839.2502917,174.65558620000002,2839.4078295,2839.4078535,132,right,1,True,l,0.509041199999956,0.35,0,0,0,0,True,stop_failure,2664.7520658,3028.8358745,0.0,364.08357858657837
sub-10579,ses-001,run-01,0,35,179.21201659999997,2843.9641377,179.51201659999998,2844.2657796,,,2845.4642009,131,left,1,False,,,0.3,0,0,0,1,,stop_success,2664.7520658,3028.8358745,0.0,364.08357858657837
