subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-tsydyfkug,ses-001,run-01,0,1,3,1,0,22,47,3,3,47,right,left,1.0,556.7021000315435,False,False,loss,32,0.0,317219.9351787,0.34409499168395996,317220.2783946,0.9007970917155035,317220.83509670006,1787591622752.72,317221.0879614,1785804031978.514,317221.683012,1787591623600.3655,317221.683012,592.0730608310305,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,2,3,1,1,22,47,3,3,47,right,left,1.0,308.6546999984421,False,False,loss,32,2.7518365383148193,317222.6861972,3.0560712814331055,317222.9904484,3.3647259814315476,317223.2991031,1787591625218.6892,317223.5540577,1785804034365.8083,317224.0704331,1787591625987.66,317224.0704331,514.1905415760425,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,3,3,1,2,22,47,3,47,3,left,right,2.0,337.4710999778472,True,True,win,31,5.139724016189575,317225.0741413,5.442718744277954,317225.3778498,5.780189844255801,317225.71532089997,1787591627636.5386,317225.9721504,1785804036901.5503,317226.6069193,1787591628523.4019,317226.6069193,632.0217768588374,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,4,3,1,3,22,47,3,47,3,left,right,1.0,759.8517999867909,False,False,loss,32,7.676355838775635,317227.6108015,7.9809160232543945,317227.9152829,8.740767823241185,317228.67513469997,1787591630595.5315,317228.9302115,1785804039821.3179,317229.5259781,1787591631443.1694,317229.5259781,594.0212690401636,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,5,3,1,4,22,47,3,3,47,right,left,1.0,785.1077999803238,False,False,loss,32,10.59494948387146,317230.529226,10.899131298065186,317230.8340481,11.68423909804551,317231.61915589997,1787591633539.3918,317231.874663,1785804042695.7334,317232.4008997,1787591634317.585,317232.4008997,524.2643026623775,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,6,3,1,5,22,47,3,3,47,right,left,1.0,750.2793000312522,False,False,loss,32,13.470043897628784,317233.404335,13.7742600440979,317233.7088218,14.524539344129153,317234.45910110004,1787591636379.0378,317234.7147987,1785804045579.8027,317235.2851184,1787591637201.6543,317235.2851184,568.369272901861,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,7,3,1,6,22,47,3,3,47,right,left,1.0,633.0826999619603,False,True,win,31,16.354689121246338,317236.2889183,16.659565210342407,317236.5939702,17.292647910304368,317237.22705289995,1787591639148.1804,317237.4838725,1785804048335.0186,317238.0394694,1787591639956.87,317238.0394694,553.6187775942531,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,8,3,1,7,22,47,3,47,3,left,right,1.0,670.5382000072859,False,True,win,31,19.108445167541504,317239.043533,19.41426706314087,317239.3485607,20.084805263148155,317240.0190989,1787591641935.8867,317240.2711822,1785804051152.1345,317240.8567113,1787591642773.986,317240.8567113,583.5169683952938,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,9,3,1,8,22,47,3,47,3,left,right,1.0,678.4912000293843,False,False,loss,32,21.9256534576416,317241.860098,22.229707956314087,317242.1645825,22.90819915634347,317242.84307370003,1787591644764.9316,317243.0993047,1785804054059.0408,317243.764084,1787591645680.8923,317243.764084,662.0754611430813,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
sub-tsydyfkug,ses-001,run-01,0,10,3,1,9,22,47,3,3,47,right,left,1.0,810.1289999904111,False,False,loss,32,24.833883047103882,317244.7686409,25.13870596885681,317245.0729641,25.948834968847223,317245.8830931,1787591647803.323,317246.1384165,1785804057109.8674,317246.8143363,1787591648731.719,317246.8143363,673.6746351874081,300.0,0.0,317219.935104,95.39246320724487,317315.3269831
