subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-10383,ses-1,10383-1,0,1,17,1,0,21,17,11,17,11,left,right,,,,,miss,33,0.001001119613647461,1755.0560573,0.35323405265808105,1755.4089109,,,,,1788486484482.677,1757.328075,1790276761241.6458,1757.328075,665.2644596277734,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,2,17,1,1,21,17,11,11,17,right,left,1.0,982.9806999998709,True,True,win,31,3.2770631313323975,1758.3321031,3.581627607345581,1758.6366768,4.564608307345452,1759.6196575,1790276763534.454,1759.8745004,1788486487629.5806,1760.4751872,1790276764388.5493,1760.4751872,598.9192053379433,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,3,17,1,2,21,17,11,11,17,right,left,1.0,514.696400000048,True,True,win,31,6.424886226654053,1761.4800364,6.729442358016968,1761.7847937,7.244138758017016,1762.2994901,1790276766216.6768,1762.5556146,1788486490359.4346,1763.2048417,1790276767118.4033,1763.2048417,647.6553495810635,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,4,17,1,3,21,17,11,11,17,right,left,1.0,418.56800000005023,True,False,loss,32,9.1534583568573,1764.2085541,9.45776891708374,1764.5129792,9.87633691708379,1764.9315472,1790276768848.462,1765.1874487,1788486492939.8389,1765.7852369,1790276769698.8076,1765.7852369,595.5136013607713,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,5,17,1,4,21,17,11,11,17,right,left,1.0,364.92660000021715,True,True,win,31,11.734805822372437,1766.7898299,12.039366006851196,1767.0946871,12.404292606851413,1767.4596137000003,1790276771375.125,1767.7135884,1788486495549.3174,1768.3946548,1790276772308.2861,1768.3946548,678.5110453656573,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,6,17,1,5,21,17,11,11,17,right,left,1.0,518.18030000004,True,True,win,31,14.341615438461304,1769.3972241,14.64622163772583,1769.701511,15.16440193772587,1770.2196913,1790276774137.525,1770.4764397,1788486498133.0615,1770.9784003,1790276774892.0303,1770.9784003,500.95195636560607,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,7,17,1,6,21,17,11,11,17,right,left,1.0,452.90129999989404,True,True,win,31,16.92706036567688,1771.9822748,17.231594562530518,1772.2867915,17.68449586253041,1772.7396927999998,1790276776657.3682,1772.9963377,1788486500697.6047,1773.5430541,1790276777456.5735,1773.5430541,544.0817053252464,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,8,17,1,7,21,17,11,17,11,left,right,1.0,592.5590000001648,True,True,win,31,19.491249322891235,1774.5472038,19.795927047729492,1774.8510558,20.388486047729657,1775.4436148000002,1790276779357.3594,1775.6963304,1788486503458.7825,1776.3043688,1790276780217.7512,1776.3043688,606.7189518362292,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,9,17,1,8,21,17,11,17,11,left,right,1.0,486.85199999999895,True,True,win,31,22.253106832504272,1777.3081719,22.55765676498413,1777.6127944,23.04450876498413,1778.0996464,1790276782013.0085,1778.3525488,1788486506099.3684,1778.9456562,1790276782858.3372,1778.9456562,591.5287182996633,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
sub-10383,ses-1,10383-1,0,10,17,1,9,21,17,11,17,11,left,right,1.0,453.57320000016443,True,True,win,31,24.894328355789185,1779.9493586,25.19894313812256,1780.2540997,25.652516338122723,1780.7076729000003,1790276784624.6626,1780.9630756,1788486508793.964,1781.6402553,1790276785552.9329,1781.6402553,675.7378717776602,300.0,0.0,1755.0559598,315.5077419281006,2070.5629416
