subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-4004,ses-001,run-01,0,1,2,1,0,21,18,45,18,45,left,right,,,,,miss,33,0.0,4646.2104864,0.34051036834716797,4646.5511314,,,,2.2468457221984863,4648.4569424,4648.4569424,652.9859944523957,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,2,2,1,1,21,18,45,45,18,right,left,,,,,miss,33,3.2502262592315674,4649.4608862,3.555492401123047,4649.7655906,,,,5.500867128372192,4651.7107953,4651.7107953,692.964764696268,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,3,2,1,2,21,18,45,18,45,left,right,1.0,117.50100000062957,False,False,loss,32,6.504640817642212,4652.7149967,6.810011625289917,4653.019879,6.927512625290547,4653.137380000001,4653.393443,7.689271926879883,4653.8990561,4653.8990561,502.06190714213096,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,4,2,1,3,21,18,45,18,45,left,right,1.0,106.36020000038116,False,False,loss,32,8.69247817993164,4654.9023802,8.99692416191101,4655.2069189,9.103284361911392,4655.313279100001,4655.5689477,10.05603551864624,4656.2658615,4656.2658615,695.124162821795,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,5,2,1,4,21,18,45,18,45,left,right,1.0,99.37090000039461,False,True,win,31,11.059960126876831,4657.2697507,11.363764524459839,4657.5739298,11.463135424460233,4657.6733007,4657.9273029,12.392520666122437,4658.6023071,4658.6023071,673.5107041410105,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,6,2,1,5,21,18,45,45,18,right,left,2.0,170.7356000006257,True,True,win,31,13.39553689956665,4659.6053044,13.700579404830933,4659.9105966,13.871315004831558,4660.0813322,4660.3343819,14.702402114868164,4660.912957,4660.912957,576.3758282037048,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,7,2,1,6,21,18,45,45,18,right,left,2.0,91.65559999928519,True,True,win,31,15.706961393356323,4661.9168178,16.011688947677612,4662.2215684,16.103344547676897,4662.3132239999995,4662.569516,17.03898525238037,4663.2488961,4663.2488961,676.5686167010833,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,8,2,1,7,21,18,45,45,18,right,left,2.0,82.94560000013007,True,False,loss,32,18.0428786277771,4664.2530697,18.348560094833374,4664.5583936,18.431505694833504,4664.6413392,4664.8963103,19.369142293930054,4665.5789292,4665.5789292,680.3775991991166,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,9,2,1,8,21,18,45,18,45,left,right,1.0,144.85999999942578,False,True,win,31,20.37337327003479,4666.58382,20.678598165512085,4666.8883857,20.82345816551151,4667.0332456999995,4667.2862049,21.612281322479248,4667.8227675,4667.8227675,534.3196707296588,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
sub-4004,ses-001,run-01,0,10,2,1,9,21,18,45,45,18,right,left,2.0,62.38409999969008,True,True,win,31,22.61673402786255,4668.8263589,22.9211688041687,4669.1310481,22.98355290416839,4669.1934322,4669.4495524,23.883798599243164,4670.0933666,4670.0933666,641.691700565583,300.0,0.0,4646.2103943,280.99737215042114,4927.2054481
