subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-999,ses-001,run-01,0,1,1,1,0,23,16,43,43,16,right,left,,,,,miss,33,0.0,1433.4921294,0.3241732120513916,1433.8161658,,,,2.2053818702697754,1435.6972356,1435.6972356,614.2625466194968,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,2,1,1,1,23,16,43,43,16,right,left,,,,,miss,33,3.2244105339050293,1436.7162336,3.5569753646850586,1437.0492454,,,,5.377193927764893,1438.8690089,1438.8690089,552.5647074660039,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,3,1,1,2,23,16,43,43,16,right,left,,,,,miss,33,6.4081079959869385,1439.8999548,6.740451335906982,1440.2326306,,,,8.594786167144775,1442.0866235,1442.0866235,587.2733029223342,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,4,1,1,3,23,16,43,16,43,left,right,,,,,miss,33,9.624828100204468,1443.1166575,9.956862211227417,1443.4490214,,,,11.910889387130737,1445.4027428,1445.4027428,686.5275374921844,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,5,1,1,4,23,16,43,16,43,left,right,,,,,miss,33,12.941183090209961,1446.4330693,13.273343801498413,1446.7656995,,,,15.137106657028198,1448.6289574,1448.6289574,596.0976264186579,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,6,1,1,5,23,16,43,43,16,right,left,,,,,miss,33,16.157468557357788,1449.6494208,16.49019503593445,1449.9826845,,,,18.288588762283325,1451.7805724,1451.7805724,530.5624345994553,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,7,1,1,6,23,16,43,16,43,left,right,,,,,miss,33,19.324530839920044,1452.8163985,19.657155752182007,1453.1492546,,,,21.59797716140747,1455.0898799,1455.0898799,673.8405378841252,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,8,1,1,7,23,16,43,16,43,left,right,,,,,miss,33,22.62433099746704,1456.1162471,22.95693874359131,1456.4491925,,,,24.80763840675354,1458.2995321,1458.2995321,583.6603052131857,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,9,1,1,8,23,16,43,43,16,right,left,,,,,miss,33,25.841251611709595,1459.3331818,26.17312479019165,1459.6659646,,,,28.018022775650024,1461.509971,1461.509971,577.3992825001625,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,10,1,1,9,23,16,43,43,16,right,left,,,,,miss,33,29.040985584259033,1462.5329017,29.37354588508606,1462.8658181,,,,31.215003967285156,1464.7069153,1464.7069153,574.2915211592042,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,11,1,1,10,23,16,43,43,16,right,left,,,,,miss,33,32.24119186401367,1465.7331999,32.5733106136322,1466.0659011,,,,34.39035606384277,1467.882321,1467.882321,549.2301141222368,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,12,1,1,11,23,16,43,43,16,right,left,,,,,miss,33,35.424190044403076,1468.916131,35.75707149505615,1469.2493756,,,,37.69213628768921,1471.1841569,1471.1841569,667.7608687088475,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,13,1,1,12,23,16,43,43,16,right,left,,,,,miss,33,38.724117040634155,1472.2160906,39.05695128440857,1472.5494165,,,,40.99960470199585,1474.4916424,1474.4916424,675.2109306440669,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,14,1,1,13,23,16,43,43,16,right,left,,,,,miss,33,42.024269819259644,1475.516221,42.35658526420593,1475.8493282,,,,44.27443051338196,1477.7664128,1477.7664128,650.1915100863391,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,15,1,1,14,23,16,43,16,43,left,right,,,,,miss,33,45.30757784843445,1478.7995833,45.64037203788757,1479.1327023,,,,47.46370601654053,1480.9556627,1480.9556627,556.2869641217336,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,16,1,1,15,23,16,43,16,43,left,right,,,,,miss,33,48.49093055725098,1481.9829153,48.82276630401611,1482.3156732,,,,50.76182317733765,1484.2538364,1484.2538364,670.3901808911776,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,17,1,1,16,23,16,43,43,16,right,left,,,,,miss,33,51.791250467300415,1485.2832861,52.12369918823242,1485.6158734,,,,54.01346158981323,1487.5054671,1487.5054671,622.3635956152073,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,18,1,1,17,23,16,43,43,16,right,left,,,,,miss,33,55.041295528411865,1488.533323,55.37336850166321,1488.8659727,,,,57.2417528629303,1490.7337796,1490.7337796,600.6128933373187,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,19,1,1,18,23,16,43,43,16,right,left,,,,,miss,33,58.274415731430054,1491.7664338,58.60667371749878,1492.0994886,,,,60.42703676223755,1493.9190549,1493.9190549,553.1184769280703,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,20,1,1,19,23,16,43,16,43,left,right,,,,,miss,33,61.45746111869812,1494.9495299,61.78988981246948,1495.282274,,,,63.66069054603577,1497.1527313,1497.1527313,603.0999788977505,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,21,1,1,20,23,16,43,43,16,right,left,,,,,miss,33,64.69114136695862,1498.1832813,65.02325010299683,1498.5157526,,,,66.97537040710449,1500.4674437,1500.4674437,684.7172374001325,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,22,1,1,21,23,16,43,43,16,right,left,,,,,miss,33,68.00782895088196,1501.4999076,68.34032201766968,1501.8325655,,,,70.23737025260925,1503.7294697,1503.7294697,629.9687140981065,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,23,1,1,22,23,16,43,43,16,right,left,,,,,miss,33,71.25773215293884,1504.7498496,71.59039855003357,1505.0825688,,,,73.5351231098175,1507.0272184,1507.0272184,677.5080816557763,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,24,2,2,0,20,16,43,16,43,left,right,,,,,miss,33,74.55770063400269,1508.0498308,74.89006805419922,1508.382624,,,,76.68704295158386,1510.1792227,1510.1792227,529.7166792649246,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,25,2,2,1,20,16,43,16,43,left,right,,,,,miss,33,77.70762944221497,1511.1997271,78.03988671302795,1511.5324785,,,,79.86384177207947,1513.3559841,1513.3559841,555.9987884846119,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,26,2,2,2,20,16,43,43,16,right,left,,,,,miss,33,80.89042854309082,1514.3825763,81.22310543060303,1514.7156663,,,,83.16107845306396,1516.6532277,1516.6532277,670.5749973244577,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,27,2,2,3,20,16,43,16,43,left,right,,,,,miss,33,84.1909761428833,1517.6831384,84.52344250679016,1518.0158955,,,,86.35489988327026,1519.8470522,1519.8470522,563.93336611523,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,28,2,2,4,20,16,43,16,43,left,right,,,,,miss,33,87.3736822605133,1520.8658576,87.70653700828552,1521.1993706,,,,89.63262057304382,1523.1247622,1523.1247622,658.9386321797509,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,29,2,2,5,20,16,43,43,16,right,left,,,,,miss,33,90.65750813484192,1524.1496907,90.99012660980225,1524.4823808,,,,92.83308339118958,1526.325259,1526.325259,575.6206124208071,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,30,2,2,6,20,16,43,16,43,left,right,,,,,miss,33,93.85708951950073,1527.3492682,94.19004821777344,1527.6823821,,,,96.11701941490173,1529.6091864,1529.6091864,659.4029095404006,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,31,2,2,7,20,16,43,43,16,right,left,,,,,miss,33,97.140958070755,1530.6332791,97.47333073616028,1530.9658679,,,,99.40788340568542,1532.9001694,1532.9001694,666.695387994121,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,32,2,2,8,20,16,43,16,43,left,right,,,,,miss,33,100.44077634811401,1533.9329751,100.77349328994751,1534.2659456,,,,102.65140008926392,1536.1436242,1536.1436242,610.5399793226949,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,33,2,2,9,20,16,43,16,43,left,right,,,,,miss,33,103.67377042770386,1537.1659991,104.00665950775146,1537.4992405,,,,105.95233798027039,1539.4445398,1539.4445398,678.6525847632735,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,34,2,2,10,20,16,43,43,16,right,left,,,,,miss,33,106.97363305091858,1540.4658965,107.30629801750183,1540.7991478,,,,109.21070837974548,1542.7029534,1542.7029534,636.2873562750241,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,35,2,2,11,20,16,43,16,43,left,right,,,,,miss,33,110.2406108379364,1543.7328667,110.5734212398529,1544.0656707,,,,112.44620752334595,1545.9384707,1545.9384707,605.8471283871829,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,36,2,2,12,20,16,43,16,43,left,right,,,,,miss,33,113.4738700389862,1546.966154,113.80634641647339,1547.2993407,,,,115.58596730232239,1549.0782745,1549.0782745,511.9603761146874,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,37,2,2,13,20,16,43,16,43,left,right,,,,,miss,33,116.60688519477844,1550.0991963,116.93987154960632,1550.4325996,,,,118.83505964279175,1552.3273175,1552.3273175,627.6329193769474,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,38,2,2,14,20,16,43,16,43,left,right,,,,,miss,33,119.8572084903717,1553.349579,120.18985986709595,1553.6824833,,,,122.10148549079895,1555.593803,1555.593803,644.6368330675166,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
sub-999,ses-001,run-01,0,39,2,2,15,20,16,43,43,16,right,left,,,,,miss,33,123.12392091751099,1556.616262,123.45667958259583,1556.9490722,,,,125.26432180404663,1558.7566517,1558.7566517,540.464925965606,300.0,0.0,1433.4918133,361.90602803230286,1795.3993307
