subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-1056100000,ses-1,run-01,0,1,0.9811547000003884,2905.5023354,,,,,2907.0023836,135,left,0,False,,,0.25,0,0,1,0,,go_miss,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,2,6.435016600000381,2910.9562005,,,,,2912.4563472,135,right,0,False,,,0.25,0,0,1,0,,go_miss,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,3,13.039220600000135,2917.5603998,,,,,2919.0604448,135,right,0,False,,,0.25,0,0,1,0,,go_miss,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,4,19.089514200000394,2923.6106946,,,19.461000700000113,2923.9823148,2923.9823383,133,left,0,True,a,0.37148649999971894,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,5,24.297114599999986,2928.8182953,,,24.669110499999988,2929.1904462,2929.1904703,133,right,0,True,l,0.3719959000000017,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,6,28.794509700000162,2933.3156903,29.044509700000162,2933.5672774,29.285005300000194,2933.8063294,2933.806352,132,right,1,True,l,0.4904956000000311,0.25,0,0,0,0,True,stop_failure,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,7,33.47679270000026,2937.9979712,,,33.90090420000024,2938.4223266,2938.4223512,133,right,0,True,l,0.4241114999999809,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,8,38.69631909999998,2943.2175001,,,39.10904429999982,2943.6304061,2943.6304303,133,left,0,True,a,0.4127251999998407,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,9,42.49322830000028,2947.0144095,,,42.9729782000004,2947.4943122,2947.4943353,133,left,0,True,a,0.4797499000001153,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,10,48.79880960000037,2953.3200036,48.99880960000037,2953.5217241,,,2954.8200888,131,left,1,False,,,0.2,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,11,54.60217120000016,2959.1233514,,,55.07695180000019,2959.5982751,2959.5982992,133,right,0,True,l,0.474780600000031,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,12,58.14509930000031,2962.666278,,,58.78096920000053,2963.3022968,2963.3023219,133,right,0,True,l,0.6358699000002161,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,13,62.61751830000003,2967.1386987,62.86751830000003,2967.3905493,63.03701390000015,2967.558342,2967.5583617,132,right,1,True,l,0.41949560000011843,0.25,0,0,0,0,True,stop_failure,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,14,65.94751750000023,2970.4686971,66.14751750000023,2970.6701579,,,2971.9687473,131,right,1,False,,,0.2,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,15,71.21625360000007,2975.7374331,,,71.73306470000034,2976.2543959,2976.2544205,133,left,0,True,a,0.5168111000002682,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,16,76.31073640000022,2980.8319284,,,77.0050425000004,2981.5263883,2981.5264181,133,right,0,True,l,0.6943061000001762,0.25,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,17,82.80017090000001,2987.321352,83.05017090000001,2987.5730787,,,2988.8213954,131,right,1,False,,,0.25,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,18,87.99463700000024,2992.5158168,,,88.48505500000056,2993.0063712,2993.0063942,133,left,0,True,a,0.490418000000318,0.3,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,19,91.11726280000039,2995.6384445,,,91.51708050000025,2996.0384181,2996.0384415,133,right,0,True,l,0.3998176999998577,0.3,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,20,95.25099930000033,2999.7721913,,,95.7729272000006,3000.294268,3000.2942941,133,right,0,True,l,0.5219279000002643,0.3,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,21,100.59748350000018,3005.1186625,,,101.00490790000003,3005.5263468,3005.5263732,133,left,0,True,a,0.40742439999985436,0.3,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,22,105.41450900000018,3009.9357024,105.71450900000018,3010.2373605,105.78893359999984,3010.3102834,3010.3103068,132,left,1,True,a,0.3744245999996565,0.3,0,0,0,0,True,stop_failure,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,23,109.49272980000023,3014.0139106,109.74272980000023,3014.2656008,109.89279590000024,3014.4142848,3014.4143061,132,left,1,True,a,0.40006610000000364,0.25,0,0,0,0,True,stop_failure,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,24,114.8906092000002,3019.4118027,,,115.59695260000035,3020.1183045,3020.1183309,133,right,0,True,l,0.7063434000001507,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,25,121.39722359999996,3025.9184171,,,121.98092760000009,3026.502268,3026.5022938,133,right,0,True,l,0.5837040000001252,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,26,126.33441200000016,3030.8555911,,,126.75702039999987,3031.2783906,3031.2784198,133,right,0,True,l,0.4226083999997172,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,27,132.43222080000032,3036.9534138,,,132.9012627000002,3037.422589,3037.4226152,133,right,0,True,l,0.46904189999986556,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,28,136.9434543000002,3041.4646358,,,137.38099390000025,3041.9023219,3041.9023451,133,right,0,True,l,0.43753960000003644,0.2,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,29,141.89240040000004,3046.4135814,142.09240040000003,3046.6153262,,,3047.9136333,131,right,1,False,,,0.2,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,30,148.70280660000026,3053.2240017,148.95280660000026,3053.4758437,,,3054.7240496,131,right,1,False,,,0.25,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,31,155.08382470000015,3059.6050039,,,155.5729507000001,3060.0943016,3060.0943293,133,right,0,True,l,0.489125999999942,0.3,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,32,160.13434340000003,3064.655522,160.43434340000005,3064.9572033,,,3066.155585,131,right,1,False,,,0.3,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,33,167.0497233000001,3071.5709163,167.3997233000001,3071.9225677,,,3073.0709598,131,left,1,False,,,0.35,0,0,0,1,,stop_success,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,34,173.38945150000018,3077.910646,,,174.1169764000001,3078.6383045,3078.6383476,133,left,0,True,a,0.7275248999999349,0.4,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,35,179.3085543000002,3083.8297478,,,179.85287940000035,3084.3742302,3084.3742532,133,left,0,True,a,0.544325100000151,0.4,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,36,185.2100056000004,3089.731185,,,185.65307780000057,3090.1743755,3090.1744011,133,right,0,True,l,0.4430722000001879,0.4,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
sub-1056100000,ses-1,run-01,0,37,191.09187950000023,3095.6130764,,,191.62892720000036,3096.150336,3096.1503602,133,left,0,True,a,0.5370477000001301,0.4,1,0,0,0,,go_correct,2904.5211314,3266.8302308,0.0,362.31924748420715
