subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-1056100000,ses-1,run-02,0,43,220.44889270000021,3542.3540731,,,221.0847504000003,3542.9900713,3542.9900957,133,left,0,True,a,0.6358577000000878,0.4,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,44,224.67956129999993,3546.5847401,225.07956129999994,3546.9862729,,,3548.0847854,131,right,1,False,,,0.4,0,0,0,1,,stop_success,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,45,229.20145980000007,3551.1066387,229.65145980000005,3551.5584483,229.8687973000001,3551.7741162,3551.7741406,132,right,1,True,l,0.6673375000000306,0.45,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,46,234.0584048999999,3555.9635837,234.45840489999992,3556.3651659,,,3557.4636267,131,right,1,False,,,0.4,0,0,0,1,,stop_success,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,47,239.5248934000001,3561.4300711,,,240.10075159999997,3562.0060711,3562.0060953,133,left,0,True,a,0.5758581999998569,0.45,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,48,245.5622131,3567.4673916,,,246.35686190000024,3568.2621758,3568.2622022,133,right,0,True,l,0.7946488000002319,0.45,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,49,249.8230477000002,3571.7282265,,,250.30871290000005,3572.2140411,3572.2140655,133,left,0,True,a,0.4856651999998576,0.45,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,50,254.39350990000003,3576.2986883,,,254.79672800000026,3576.7020549,3576.7020792,133,left,0,True,a,0.40321810000023106,0.45,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,51,260.7463806999999,3582.6515586,,,261.1567596,3583.062086,3583.0621074,132,left,1,True,a,0.4103789000000688,0.45,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,52,266.62185839999984,3588.5270511,,,267.03673379999964,3588.9420807,3588.9421071,133,right,0,True,l,0.4148753999998007,0.4,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,53,272.6677453000002,3594.5729239,,,273.05279930000006,3594.9581301,3594.9581554,132,right,1,True,l,0.38505399999985457,0.4,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,54,277.0878932999999,3598.9930732,277.4378932999999,3599.3445763,277.5167446999999,3599.4220721,3599.4220932,132,left,1,True,a,0.428851399999985,0.35,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,55,281.2034355999999,3603.1086161,281.50343559999993,3603.4101841,281.55673199999956,3603.4620401,3603.4620619,132,right,1,True,l,0.35329639999963547,0.3,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,56,284.8898140000001,3606.7949915,,,285.67682170000035,3607.5821555,3607.5821816,133,right,0,True,l,0.7870077000002311,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,57,290.4388164000002,3612.3439966,,,291.0447849000002,3612.9501565,3612.9502024,133,right,0,True,l,0.6059685000000172,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,58,295.7167107,3617.621891,,,296.24472920000017,3618.1500666,3618.1500915,133,left,0,True,a,0.5280185000001438,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,59,301.46501979999994,3623.3702003,,,301.8767581999996,3623.7820662,3623.7820951,133,right,0,True,l,0.4117383999996491,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,60,305.4613199999999,3627.3664991,,,306.09278700000004,3627.9981045,3627.9981316,133,left,0,True,a,0.631467000000157,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,61,310.81469620000007,3632.7198784,,,311.42088550000017,3633.3262382,3633.3262645,133,left,0,True,a,0.6061893000000964,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,62,315.4913701999999,3637.3965482,,,316.04479909999964,3637.9501133,3637.9501385,133,left,0,True,a,0.5534288999997443,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,63,320.553308,3642.4584867,320.803308,3642.7101028,320.93284059999996,3642.8381811,3642.8382075,132,left,1,True,a,0.3795325999999477,0.25,0,0,0,0,True,stop_failure,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,64,325.36200800000006,3647.2671871,,,326.05278169999974,3647.9580857,3647.9581126,133,left,0,True,a,0.6907736999996814,0.2,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,65,330.10623799999985,3652.0114165,,,330.53275859999985,3652.4380944,3652.4381175,133,left,0,True,a,0.42652060000000347,0.2,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,66,334.53121450000026,3656.4363947,334.73121450000025,3656.6379182,,,3657.9364422,131,left,1,False,,,0.2,0,0,0,1,,stop_success,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,67,338.7093915999999,3660.6145864,,,339.52472119999993,3661.4300853,3661.4301148,133,left,0,True,a,0.815329600000041,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,68,344.5591485,3666.4643282,,,344.9967839000001,3666.9021194,3666.9021442,133,left,0,True,a,0.43763540000009016,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,69,350.4063663000002,3672.3115447,,,350.8447083000001,3672.7500349,3672.7500618,133,right,0,True,l,0.4383419999999205,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,70,355.3065912000002,3677.2117685,,,355.70072370000025,3677.6060208,3677.6060439,133,left,0,True,a,0.39413250000006883,0.25,1,0,0,0,,go_correct,3321.9051314,3686.6012616,0.0,364.7024235725403
sub-1056100000,ses-1,run-02,0,71,359.7078256,3681.6130056,359.9578256,3681.8645659,,,3683.1130503,131,right,1,False,,,0.25,0,0,0,1,,stop_success,3321.9051314,3686.6012616,0.0,364.7024235725403
