subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_onset_task_time,choice_onset_lsl_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_end_task_time,run_end_lsl_time
sub-1056100000,ses-001,run-02,0,1,2,1,0,22,7,28,28,7,right,left,2,890.9415999996781,True,True,win,31,0.0,4237.43678,0.3415215015411377,4237.7787931,1.2324631015408158,4238.6697347,4238.9250576,2.052053928375244,4239.4887045,4239.4887045,561.2444649493262,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,2,2,1,1,22,7,28,28,7,right,left,2,305.5243999997401,True,True,win,31,3.0558269023895264,4240.4921236,3.359851598739624,4240.7961832,3.665375998739364,4241.1017076,4241.3551485,4.436434984207153,4241.8726584,4241.8726584,515.2139759565083,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,3,2,1,2,22,7,28,28,7,right,left,2,282.43599999950675,True,True,win,31,5.439309358596802,4242.875476,5.742612600326538,4243.1792949,6.025048600326045,4243.4617309,4243.7174158,6.83108925819397,4244.2673957,4244.2673957,547.4744140089351,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,4,2,1,3,22,7,28,28,7,right,left,2,239.17439999968337,True,True,win,31,7.83277702331543,4245.2697796,8.138397455215454,4245.5745693,8.377571855215137,4245.8137437,4246.0685101,9.289032697677612,4246.7255075,4246.7255075,655.9889731573287,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,5,2,1,4,22,7,28,7,28,left,right,2,412.57170000062615,True,False,loss,32,10.292964458465576,4247.729138,10.597018957138062,4248.0331524,11.009590657138688,4248.445724100001,4248.7015675,11.889585494995117,4249.3261477,4249.3261477,622.7412938005825,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,6,2,1,5,22,7,28,28,7,right,left,2,354.79880000002595,True,True,win,31,12.893665075302124,4250.3304385,13.19917917251587,4250.6350783,13.553977972515895,4250.9898771,4251.2437852,14.347487926483154,4251.7833496,4251.7833496,537.6184471275187,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,7,2,1,6,22,7,28,28,7,right,left,2,314.38709999929415,True,True,win,31,15.351130485534668,4252.7870302,15.655505657196045,4253.0913045,15.969892757195339,4253.405691599999,4253.6596438,16.908454179763794,4254.3442079,4254.3442079,682.8903679173959,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,8,2,1,7,22,7,28,28,7,right,left,2,313.2537000001321,True,True,win,31,17.911251544952393,4255.3478378,18.2165687084198,4255.6524501,18.529822408419932,4255.9657038000005,4256.2210417,19.32677960395813,4256.7624677,4256.7624677,539.7117381032426,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,9,2,1,8,22,7,28,7,28,left,right,2,334.11159999923257,True,True,win,31,20.331773281097412,4257.7675768,20.63593626022339,4258.0716828,20.97004786022262,4258.4057944,4258.6609379,21.730708837509155,4259.1664441,4259.1664441,503.8249314183987,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,10,2,1,9,22,7,28,7,28,left,right,2,314.7345999996105,True,True,win,31,22.734609603881836,4260.1703564,23.039283514022827,4260.4749296,23.354018114022438,4260.7896642,4261.0433835,24.12781000137329,4261.5634654,4261.5634654,517.6874022922407,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,11,2,1,10,22,7,28,28,7,right,left,2,365.01289999978326,True,True,win,31,25.13247561454773,4262.5680975,25.43711280822754,4262.8726939,25.802125708227322,4263.2377068,4263.4910691,26.59466290473938,4264.0307373,4264.0307373,537.495875520294,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,12,2,1,11,22,7,28,28,7,right,left,2,321.86860000001616,True,True,win,31,27.599103927612305,4265.0351225,27.90439534187317,4265.3398855,28.226263941873185,4265.6617541,4265.9186372,29.077245950698853,4266.5124635,4266.5124635,591.3956869511978,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,13,2,1,12,22,7,28,7,28,left,right,2,343.9874999994572,True,False,loss,32,30.081470727920532,4267.5174577,30.38638138771057,4267.821761,30.73036888771003,4268.1657485,4268.4213951,31.496840953826904,4268.9321426,4268.9321426,508.4049097735394,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,14,2,1,13,22,7,28,7,28,left,right,1,445.3276000003825,False,False,loss,32,32.500861406326294,4269.9361377,32.80520439147949,4270.2404696,33.250531991479875,4270.685797200001,4270.9393096,34.11097741127014,4271.5469124,4271.5469124,605.3685828240665,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,15,2,1,14,22,7,28,28,7,right,left,2,414.74749999997584,True,False,loss,32,35.114463090896606,4272.5504122,35.41988682746887,4272.8549408,35.83463432746885,4273.2696883,4273.5239015,36.754063844680786,4274.1895723,4274.1895723,663.8366532585268,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,16,2,1,15,22,7,28,28,7,right,left,2,332.12409999941883,True,True,win,31,37.75804948806763,4275.1930726,38.0626540184021,4275.4976213,38.39477811840152,4275.829745399999,4276.0866695,39.346378326416016,4276.7821239,4276.7821239,692.5828930862242,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,17,2,1,16,22,7,28,28,7,right,left,2,251.77809999968304,True,True,win,31,40.350597620010376,4277.7856267,40.65494728088379,4278.0899259,40.90672538088347,4278.3417039999995,4278.598073,41.71492385864258,4279.1505061,4279.1505061,550.238015253424,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,18,2,1,17,22,7,28,28,7,right,left,2,275.35400000033405,True,False,loss,32,42.71909832954407,4280.1539345,43.023518800735474,4280.458428,43.29887280073581,4280.733782,4280.9864896,44.083592891693115,4281.5183812,4281.5183812,529.1810452796907,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,19,2,1,18,22,7,28,28,7,right,left,2,234.9263999994946,True,False,loss,32,45.08730340003967,4282.5220917,45.3920955657959,4282.8267802,45.62702196579539,4283.0617065999995,4283.3147666,46.39336848258972,4283.8282231,4283.8282231,510.4706581055508,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,20,2,1,19,22,7,28,28,7,right,left,1,301.05470000034984,False,False,loss,32,47.3963885307312,4284.8317239,47.70195937156677,4285.1367239,48.00301407156712,4285.4377786000005,4285.6905794,48.95063281059265,4286.3853101,4286.3853101,692.4963507987417,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,21,2,1,20,22,7,28,7,28,left,right,2,847.6267999994889,True,True,win,31,49.954378843307495,4287.3889832,50.25958967208862,4287.6941056,51.10721647208811,4288.541732399999,4288.7952872,52.00765514373779,4289.4428162,4289.4428162,645.3704837692062,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,22,2,1,21,22,7,28,7,28,left,right,2,334.69310000054975,True,True,win,31,53.011751651763916,4290.4467719,53.315959453582764,4290.7509749,53.65065255358331,4291.085668000001,4291.3393466,54.50448751449585,4291.9388938,4291.9388938,597.2463968765685,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,23,1,2,0,20,7,28,28,7,right,left,2,398.3211000004303,False,True,win,31,55.50847268104553,4292.9428428,55.81267738342285,4293.2474464,56.21099848342328,4293.6457675,4293.9014819,56.97281861305237,4294.4071581,4294.4071581,503.60059527214696,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,24,1,2,1,20,7,28,7,28,left,right,2,347.07150000031106,False,False,loss,32,57.97606444358826,4295.4104711,58.280303955078125,4295.7146407,58.627375455078436,4296.0617122,4296.3184063,59.404308557510376,4296.8393115,4296.8393115,518.9062815883727,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,25,1,2,2,20,7,28,7,28,left,right,2,313.67539999973815,False,False,loss,32,60.40915036201477,4297.843374,60.71375298500061,4298.1480379,61.02742838500035,4298.4617133,4298.7161492,61.78416299819946,4299.2186827,4299.2186827,500.4502894774152,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,26,1,2,3,20,7,28,7,28,left,right,1,318.55259999974805,True,True,win,31,62.78812789916992,4300.2222325,63.09300637245178,4300.5271683,63.41155897245153,4300.8457209,4301.1010419,64.19599771499634,4301.6299927,4301.6299927,526.93480415731,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,27,1,2,4,20,7,28,7,28,left,right,1,275.2963000002637,True,True,win,31,65.2004280090332,4302.6345511,65.50440287590027,4302.9385054,65.77969917590053,4303.213801700001,4303.4671765,66.65894985198975,4304.0929739,4304.0929739,623.4621983155932,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,28,1,2,5,20,7,28,28,7,right,left,1,387.96520000050805,True,True,win,31,67.6628098487854,4305.096671,67.96780633926392,4305.4018349,68.35577153926442,4305.7898001,4306.0460302,69.22352385520935,4306.6573285,4306.6573285,608.4856786712043,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,29,1,2,6,20,7,28,28,7,right,left,1,360.18309999963094,True,True,win,31,70.22728228569031,4307.6615442,70.53163886070251,4307.9655707,70.89182196070215,4308.3257538,4308.5795632,71.71673560142517,4309.1510648,4309.1510648,569.0007831936011,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,30,1,2,7,20,7,28,28,7,right,left,1,305.6427999999869,True,True,win,31,72.72158718109131,4310.1554636,73.0257568359375,4310.460141,73.33139963593749,4310.7657838,4311.0193137,74.20365929603577,4311.6375067,4311.6375067,615.2768786309952,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,31,1,2,8,20,7,28,28,7,right,left,1,346.3404999993145,True,True,win,31,75.20893168449402,4312.6427892,75.51368498802185,4312.9474024,75.86002548802117,4313.293742899999,4313.5459048,76.76199221611023,4314.1957417,4314.1957417,647.7484706568326,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,32,1,2,9,20,7,28,28,7,right,left,1,278.74119999978575,True,True,win,31,77.76608681678772,4315.1996597,78.06933832168579,4315.5030212,78.34807952168558,4315.7817624,4316.036625,79.28155875205994,4316.7150728,4316.7150728,676.2999095502273,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
sub-1056100000,ses-001,run-02,0,33,1,2,10,20,7,28,7,28,left,right,1,397.30360000066867,True,True,win,31,80.2864305973053,4317.7199418,80.59105706214905,4318.0244809,80.98836066214972,4318.4217845,4318.6786367,81.90100455284119,4319.335161,4319.335161,654.0443233087043,300.0,0.0,4237.4367058,304.76709747314453,4542.1949482
