subject_id	session_id	run	localizer	trial_num	current_good	contingency_id	trial_in_contingency	contingency_trials	flower1	flower2	left_stimulus	right_stimulus	slot1_position	slot2_position	choice	rt	correct	reward	outcome	feedback_marker	trial_start_task_time	trial_start_lsl_time	trial_start_unix_time	choice_window_onset_task_time	choice_window_onset_lsl_time	choice_window_onset_unix_time	choice_onset_task_time	choice_onset_lsl_time	choice_onset_unix_time	choice_marker_send_lsl_time	feedback_onset_task_time	feedback_onset_lsl_time	feedback_onset_unix_time	lsl_marker_send_time	wait_time	iti	run_start_task_time	run_start_lsl_time	run_start_unix_time	run_end_task_time	run_end_lsl_time	run_end_unix_time
sub-10052	ses-1	run-01	0	17	1	1	16	24	1	23	1	23	left	right	2	533.4443000028841	False	False	loss	32	42.51641583442688	102770.9396968	1789672342877.9453	42.821417570114136	102771.2446808	1789672343182.9473	43.35486187011702	102771.7781251	1789672343716.3916	102772.0337014	44.181336402893066	102772.6054097	1789672344542.866	102772.6054097	567.7674706194653	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	18	1	1	17	24	1	23	1	23	left	right	2	385.606200012262	False	False	loss	32	45.18432259559631	102773.6075671	1789672345545.8523	45.48932909965515	102773.9126074	1789672345850.8586	45.87493529966741	102774.2982136	1789672346236.4648	102774.5515501	46.77428865432739	102775.198372	1789672347135.8184	102775.198372	642.667222467634	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	19	1	1	18	24	1	23	23	1	right	left	2	425.6024000060279	False	False	loss	32	47.777273416519165	102776.2006524	1789672348138.803	48.08126449584961	102776.5046474	1789672348442.7942	48.50686689585564	102776.9302498	1789672348868.3965	102777.1836524	49.29025363922119	102777.7143864	1789672349651.7832	102777.7143864	526.3109400985264	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	20	1	1	19	24	1	23	1	23	left	right	1	133.12919999589212	True	True	win	31	50.292476654052734	102778.7159251	1789672350654.0063	50.597479581832886	102779.0209818	1789672350959.0093	50.73060878182878	102779.154111	1789672351092.1384	102779.4098585	51.56045460700989	102779.9837522	1789672351921.9841	102779.9837522	569.9808402201504	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	21	1	1	20	24	1	23	23	1	right	left	2	640.370900000562	False	False	loss	32	52.56232833862305	102780.985798	1789672352923.858	52.866265296936035	102781.2899082	1789672353227.795	53.5066361969366	102781.9302791	1789672353868.1658	102782.1836292	54.445592641830444	102782.8689866	1789672354807.1223	102782.8689866	681.7754104694613	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	22	1	1	21	24	1	23	23	1	right	left	1	530.0720000086585	True	True	win	31	55.447575092315674	102783.8711205	1789672355809.1047	55.75256681442261	102784.1762275	1789672356114.0964	56.282638814431266	102784.7062995	1789672356644.1685	102784.9610679	57.170541763305664	102785.5941675	1789672357532.0713	102785.5941675	629.746289946188	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	23	1	1	22	24	1	23	1	23	left	right	2	236.18469999928493	False	False	loss	32	58.17351698875427	102786.5969922	1789672358535.0466	58.47855281829834	102786.9019823	1789672358840.0825	58.714737518297625	102787.138167	1789672359076.2673	102787.3960968	59.63649320602417	102788.0599479	1789672359998.0227	102788.0599479	659.1233471405195	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	24	1	1	23	24	1	23	23	1	right	left	1	259.85919999948237	True	True	win	31	60.63847303390503	102789.0620817	1789672361000.0027	60.94259810447693	102789.3662488	1789672361304.1277	61.20245730447641	102789.626108	1789672361563.9868	102789.8800008	62.01644968986511	102790.4400289	1789672362377.9792	102790.4400289	555.9511486141557	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	25	23	2	0	20	1	23	1	23	left	right	2	518.9703999931226	True	True	win	31	63.019431352615356	102791.4430659	1789672363380.961	63.323516607284546	102791.7473433	1789672363685.0461	63.84248700727767	102792.26631369999	1789672364204.0166	102792.5220555	64.78149032592773	102793.2058942	1789672365143.02	102793.2058942	679.2202458460628	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	26	23	2	1	20	1	23	1	23	left	right	1	410.8428999898024	False	True	win	31	65.78246927261353	102794.2061574	1789672366143.9988	66.08747053146362	102794.5113135	1789672366449.0	66.49831343145343	102794.92215639999	1789672366859.843	102795.1750524	67.30237102508545	102795.7260129	1789672367663.9006	102795.7260129	546.7522614930601	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	27	23	2	2	20	1	23	1	23	left	right	2	359.8416000022553	True	True	win	31	68.30534172058105	102796.7290097	1789672368666.8713	68.61042737960815	102797.0342724	1789672368971.957	68.97026897961041	102797.394114	1789672369331.7986	102797.6476492	69.88886284828186	102798.3125029	1789672370250.3923	102798.3125029	660.2331428981653	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	28	23	2	3	20	1	23	1	23	left	right	2	261.48319999629166	True	True	win	31	70.89184188842773	102799.3155539	1789672371253.3716	71.1968321800232	102799.6205316	1789672371558.3618	71.45831538001949	102799.8820148	1789672371819.845	102800.1386934	72.31138205528259	102800.7350897	1789672372672.9116	102800.7350897	592.1747122030592	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	29	23	2	4	20	1	23	23	1	right	left	2	440.32480000169016	True	True	win	31	73.3137743473053	102801.7376161	1789672373675.304	73.61809158325195	102802.0418647	1789672373979.621	74.05841638325364	102802.4821895	1789672374419.9458	102802.7358002	74.98106932640076	102803.4057275	1789672375342.5989	102803.4057275	666.9535152987502	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	30	23	2	5	20	1	23	1	23	left	right	2	354.20820000581443	True	True	win	31	75.98305869102478	102804.4068766	1789672376344.5884	76.28806662559509	102804.7120098	1789672376649.5962	76.64227482560091	102805.066218	1789672377003.8044	102805.3209036	77.49741506576538	102805.9213289	1789672377858.9446	102805.9213289	596.1239894162951	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	31	23	2	6	20	1	23	1	23	left	right	2	308.67480000597425	True	False	loss	32	78.50040125846863	102806.9242878	1789672378861.931	78.80538892745972	102807.2294462	1789672379166.9185	79.11406372746569	102807.538121	1789672379475.5933	102807.7932936	80.01936173439026	102808.4432463	1789672380380.8914	102808.4432463	645.7585136288509	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	32	23	2	7	20	1	23	1	23	left	right	1	379.66140000207815	False	False	loss	32	81.02134299278259	102809.4453542	1789672381382.8726	81.32634544372559	102809.7504446	1789672381687.875	81.70600684372766	102810.130106	1789672382067.5364	102810.3852511	82.48366498947144	102810.9083422	1789672382845.1946	102810.9083422	519.9349438884765	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	33	23	2	8	20	1	23	23	1	right	left	2	483.62009999982547	True	True	win	31	83.48564863204956	102811.9096831	1789672383847.1782	83.79064083099365	102812.2145841	1789672384152.1704	84.27426093099348	102812.6982042	1789672384635.7905	102812.9546398	85.09461736679077	102813.5185889	1789672385456.147	102813.5185889	559.9115692790787	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	34	23	2	9	20	1	23	1	23	left	right	2	304.535000002943	True	True	win	31	86.09660339355469	102814.5206486	1789672386458.133	86.40159320831299	102814.8258621	1789672386763.1228	86.70612820831593	102815.1303971	1789672387067.6577	102815.3846913	87.57657122612	102816.0005726	1789672387938.1008	102816.0005726	611.2788433419951	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	35	23	2	10	20	1	23	1	23	left	right	1	183.57900000410154	False	True	win	31	88.57755160331726	102817.0016098	1789672388939.0813	88.8825466632843	102817.3066712	1789672389244.0762	89.0661256632884	102817.4902502	1789672389427.6553	102817.7445919	89.94499707221985	102818.3690442	1789672390306.5266	102818.3690442	620.8830607700559	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	36	23	2	11	20	1	23	23	1	right	left	2	374.10620000446215	True	True	win	31	90.94698405265808	102819.3710655	1789672391308.5137	91.25197768211365	102819.6762321	1789672391613.5073	91.62608388211811	102820.0503383	1789672391987.6135	102820.3050561	92.52971386909485	102820.9541399	1789672392891.2434	102820.9541399	644.2937839991984	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	37	23	2	12	20	1	23	23	1	right	left	2	391.0344000032637	True	True	win	31	93.53081631660461	102821.9550209	1789672393892.346	93.83481335639954	102822.2590827	1789672394196.343	94.2258477564028	102822.6501171	1789672394587.3774	102822.9019666	94.99489212036133	102823.4197039	1789672395356.4216	102823.4197039	513.7175456746406	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	38	23	2	13	20	1	23	23	1	right	left	1	380.84470000467263	False	False	loss	32	95.99598956108093	102824.4201878	1789672396357.519	96.30099105834961	102824.72536	1789672396662.5208	96.68183575835428	102825.1062047	1789672397043.3655	102825.3582046	97.6142258644104	102826.0393267	1789672397975.7554	102826.0393267	677.3002434144622	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	39	23	2	14	20	1	23	23	1	right	left	1	215.5093999899691	False	False	loss	32	98.61729145050049	102827.0415418	1789672398978.821	98.9222981929779	102827.3467355	1789672399283.828	99.13780759296787	102827.5622449	1789672399499.3374	102827.8154879	100.04318332672119	102828.4674306	1789672400404.713	102828.4674306	647.1459631314856	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	40	23	2	15	20	1	23	23	1	right	left	2	253.566100000171	True	True	win	31	101.0441620349884	102829.4685557	1789672401405.6917	101.3481616973877	102829.7726302	1789672401709.6914	101.60172779738787	102830.0261963	1789672401963.2576	102830.281533	102.3961431980133	102830.8204691	1789672402757.6729	102830.8204691	535.2013575607753	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	41	23	2	16	20	1	23	1	23	left	right	1	330.6390000070678	False	False	loss	32	103.39911818504333	102831.8235831	1789672403760.6477	103.70321464538574	102832.127642	1789672404064.7441	104.03385364539281	102832.45828100001	1789672404395.383	102832.7105339	104.88109087944031	102833.3062755	1789672405242.6204	102833.3062755	592.0094462986872	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	42	23	2	17	20	1	23	1	23	left	right	2	255.76199998613447	True	True	win	31	105.88207840919495	102834.306432	1789672406243.608	106.18606615066528	102834.610558	1789672406547.5957	106.44182815065142	102834.86631999999	1789672406803.3577	102835.1185348	107.26220345497131	102835.6874662	1789672407623.7332	102835.6874662	565.9007141637898	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	43	23	2	18	20	1	23	23	1	right	left	1	232.22890000033658	False	False	loss	32	108.26419019699097	102836.6886777	1789672408625.7197	108.56926226615906	102836.9938605	1789672408930.7917	108.8014911661594	102837.2260894	1789672409163.0208	102837.4835672	109.70207929611206	102838.1274739	1789672410063.609	102838.1274739	639.8801564869121	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	44	23	2	19	20	1	23	1	23	left	right	1	321.3068999903044	False	False	loss	32	110.7043924331665	102839.1288395	1789672411065.922	111.0083794593811	102839.4328256	1789672411369.909	111.32968635937141	102839.75413249999	1789672411691.2158	102840.0059405	112.27738857269287	102840.7025355	1789672412638.9182	102840.7025355	692.8423729054509	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	45	1	3	0	22	1	23	23	1	right	left	2	209.88329999090638	False	False	loss	32	113.27887511253357	102841.7033813	1789672413640.4048	113.58365488052368	102842.0082993	1789672413945.1846	113.79353818051459	102842.21818259999	1789672414155.0679	102842.4701296	114.66463899612427	102843.0899334	1789672415026.1687	102843.0899334	615.0685379080102	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	46	1	3	1	22	1	23	1	23	left	right	1	343.4131999965757	True	True	win	31	115.66612458229065	102844.090772	1789672416027.654	115.9701132774353	102844.3947278	1789672416331.6428	116.31352647743188	102844.738141	1789672416675.056	102844.992792	117.09994173049927	102845.5254175	1789672417461.4714	102845.5254175	528.9666502456728	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	47	1	3	2	22	1	23	23	1	right	left	1	539.0524999966146	True	True	win	31	118.10237050056458	102846.527042	1789672418463.9001	118.4064450263977	102846.8311142	1789672418767.9746	118.94549752639432	102847.3701667	1789672419307.027	102847.6259921	119.80800604820251	102848.232609	1789672420169.5356	102848.232609	602.3293816974076	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	48	1	3	3	22	1	23	1	23	left	right	2	463.9821999880951	False	False	loss	32	120.80945873260498	102849.2341564	1789672421170.9883	121.11346387863159	102849.5382155	1789672421474.9934	121.57744607861969	102850.00219769999	1789672421938.9756	102850.257192	122.34142470359802	102850.7669471	1789672422702.9543	102850.7669471	505.6166112097208	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	49	1	3	4	22	1	23	23	1	right	left	1	632.2225000039907	True	True	win	31	123.34408950805664	102851.7688752	1789672423705.6191	123.64908742904663	102852.0739155	1789672424010.617	124.28130992905062	102852.70613800001	1789672424642.8394	102852.9578613	125.14805054664612	102853.5734987	1789672425509.58	102853.5734987	612.6813174446854	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	50	1	3	5	22	1	23	1	23	left	right	2	378.05059998936485	False	False	loss	32	126.15029907226562	102854.5751478	1789672426511.8286	126.45521235466003	102854.8800005	1789672426816.742	126.8332629546494	102855.25805109998	1789672427194.7925	102855.5140403	127.63974690437317	102856.06508	1789672428001.2766	102856.06508	547.7270423351298	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	51	1	3	6	22	1	23	23	1	right	left	2	422.7978999988409	False	True	win	31	128.6424686908722	102857.0671917	1789672429003.9983	128.94639444351196	102857.3712723	1789672429307.924	129.3691923435108	102857.7940702	1789672429730.722	102858.0508233	130.18608379364014	102858.6116027	1789672430547.6133	102858.6116027	557.7906677937561	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	52	1	3	7	22	1	23	1	23	left	right	1	372.8006000019377	True	False	loss	32	131.18812561035156	102859.6130602	1789672431549.6553	131.49240803718567	102859.9172542	1789672431853.9377	131.8652086371876	102860.2900548	1789672432226.7383	102860.5462047	132.75407433509827	102861.1796906	1789672433115.604	102861.1796906	629.8462599714347	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	53	1	3	8	22	1	23	23	1	right	left	2	661.0395000025164	False	False	loss	32	133.7563374042511	102862.1811453	1789672434117.867	134.06026124954224	102862.4851406	1789672434421.7908	134.72130074954475	102863.1461801	1789672435082.8303	102863.4000927	135.50022792816162	102863.9259216	1789672435861.7576	102863.9259216	521.7651316346837	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	54	1	3	9	22	1	23	1	23	left	right	2	347.0400999940466	False	False	loss	32	136.50121474266052	102864.9261367	1789672436862.7444	136.80620408058167	102865.2311323	1789672437167.7336	137.1532441805757	102865.5781724	1789672437514.7737	102865.8351872	138.0391800403595	102866.4650089	1789672438400.7097	102866.4650089	625.9474732286254	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	55	1	3	10	22	1	23	1	23	left	right	2	590.8296999987215	False	False	loss	32	139.04116702079773	102867.4662507	1789672439402.6965	139.34616446495056	102867.7713627	1789672439707.694	139.93699416494928	102868.3621924	1789672440298.5237	102868.6161397	140.777982711792	102869.2038208	1789672441139.5122	102869.2038208	583.9217901548533	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	56	1	3	11	22	1	23	23	1	right	left	1	651.958200003719	True	True	win	31	141.77996039390564	102870.2049958	1789672442141.49	142.08498406410217	102870.5100662	1789672442446.5137	142.7369422641059	102871.16202440001	1789672443098.472	102871.414976	143.53753304481506	102871.9635011	1789672443899.0627	102871.9635011	544.1802477455864	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	57	1	3	12	22	1	23	23	1	right	left	1	587.8748999966774	True	False	loss	32	144.5402433872223	102872.9654193	1789672444901.773	144.84506464004517	102873.2702314	1789672445206.5942	145.43293954004184	102873.8581063	1789672445794.4692	102874.1149771	146.26792073249817	102874.6939307	1789672446629.4504	102874.6939307	575.851945115698	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	58	1	3	13	22	1	23	1	23	left	right	2	312.9975000047125	False	False	loss	32	147.27171635627747	102875.696867	1789672447633.2458	147.5758707523346	102876.0010307	1789672447937.4004	147.8888682523393	102876.31402820001	1789672448250.398	102876.5693597	148.76077270507812	102877.1867084	1789672449122.3022	102877.1867084	613.6000904225401	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	59	1	3	14	22	1	23	1	23	left	right	1	260.03510000009555	True	True	win	31	149.76370525360107	102878.1888815	1789672450125.2349	150.0687017440796	102878.4940609	1789672450430.2314	150.32873684407969	102878.754096	1789672450690.2666	102879.007867	151.21367263793945	102879.6396407	1789672451575.2021	102879.6396407	627.8362452146433	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
sub-10052	ses-1	run-01	0	60	1	3	15	22	1	23	23	1	right	left	2	408.58550000120886	False	False	loss	32	152.21516752243042	102880.6404153	1789672452576.697	152.52017903327942	102880.9455034	1789672452881.7087	152.92876453328063	102881.3540889	1789672453290.2942	102881.6093735	153.79413080215454	102882.2201962	1789672454155.6604	102882.2201962	606.1745088464448	300.0	0.0	102728.4224295	1789672300361.5295	602.1213486194611	103330.5550401	1789672902482.8782
