subject_id	session_id	run	localizer	trial_num	current_good	contingency_id	trial_in_contingency	contingency_trials	flower1	flower2	left_stimulus	right_stimulus	slot1_position	slot2_position	choice	rt	correct	reward	outcome	feedback_marker	trial_start_task_time	trial_start_lsl_time	trial_start_unix_time	choice_window_onset_task_time	choice_window_onset_lsl_time	choice_window_onset_unix_time	choice_onset_task_time	choice_onset_lsl_time	choice_onset_unix_time	choice_marker_send_lsl_time	feedback_onset_task_time	feedback_onset_lsl_time	feedback_onset_unix_time	lsl_marker_send_time	wait_time	iti	run_start_task_time	run_start_lsl_time	run_start_unix_time	run_end_task_time	run_end_lsl_time	run_end_unix_time
sub-10052	ses-1	run-02	0	1	37	1	0	21	37	47	37	47	left	right	1.0	673.5144999984186	True	True	win	31	0.0	104109.992341	1789673681903.986	0.344057559967041	104110.3358375	1789673682248.0435	1.0175720599654596	104111.009352	1789673682921.5579	104111.2657845	1.9560027122497559	104111.9478323	1789673683859.9888	104111.9478323	677.9983738298051	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	2	37	1	1	21	37	47	47	37	right	left	1.0	611.7937000090024	True	True	win	31	2.957887649536133	104112.9496271	1789673684861.8735	3.2615716457366943	104113.2533915	1789673685165.5576	3.8733653457456967	104113.8651852	1789673685777.3513	104114.1181558	4.68430495262146	104114.6761422	1789673686588.291	104114.6761422	553.8779333931966	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	3	37	1	2	21	37	47	37	47	left	right	1.0	674.7139000071911	True	True	win	31	5.686056613922119	104115.6783522	1789673687590.0425	5.990651845932007	104115.9826589	1789673687894.638	6.665365745939198	104116.65737280001	1789673688569.3518	104116.9119545	7.508386850357056	104117.5003279	1789673689412.3728	104117.5003279	584.886365147187	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	4	37	1	3	21	37	47	47	37	right	left	1.0	529.3616999988444	True	True	win	31	8.511138439178467	104118.5031671	1789673690415.1245	8.815816640853882	104118.8078544	1789673690719.8027	9.345178340852726	104119.3372161	1789673691249.1646	104119.5924991	10.18686842918396	104120.178798	1789673692090.8545	104120.178798	582.6545704232474	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	5	37	1	4	21	37	47	37	47	left	right	1.0	564.6069000067655	True	False	loss	32	11.188303709030151	104121.1802906	1789673693092.2898	11.492568254470825	104121.4846586	1789673693396.5542	12.05717515447759	104122.04926550001	1789673693961.1611	104122.3039037	12.955142498016357	104122.9472288	1789673694859.1284	104122.9472288	639.8015683176053	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	6	37	1	5	21	37	47	47	37	right	left	1.0	419.33269999572076	True	True	win	31	13.957358121871948	104123.949319	1789673695861.344	14.261847972869873	104124.2538374	1789673696165.834	14.681180672865594	104124.6731701	1789673696585.1667	104124.9280213	15.555259227752686	104125.5473681	1789673697459.245	104125.5473681	615.6978996622097	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	7	37	1	6	21	37	47	47	37	right	left	1.0	459.96769999328535	True	True	win	31	16.556944847106934	104126.5489327	1789673698460.931	16.8611421585083	104126.853299	1789673698765.1282	17.321109858501586	104127.31326669999	1789673699225.096	104127.568081	18.10879635810852	104128.1008846	1789673700012.7822	104128.1008846	528.7289502591715	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	8	37	1	7	21	37	47	47	37	right	left	1.0	482.54469998937566	True	True	win	31	19.1103515625	104129.1023615	1789673701014.3376	19.414611101150513	104129.406699	1789673701318.5972	19.89715580113989	104129.88924369999	1789673701801.1418	104130.1457281	20.80904483795166	104130.8018925	1789673702713.0308	104130.8018925	652.350360692539	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	9	37	1	8	21	37	47	37	47	left	right	1.0	646.0819000058109	True	True	win	31	21.810842990875244	104131.8030503	1789673703714.8289	22.114928722381592	104132.1072403	1789673704018.9148	22.761010622387403	104132.7533222	1789673704664.9966	104133.007036	23.55269479751587	104133.5449959	1789673705456.6807	104133.5449959	533.6199044085218	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	10	37	1	9	21	37	47	47	37	right	left	1.0	470.46290000434965	True	True	win	31	24.55455756187439	104134.5469028	1789673706458.5435	24.858633041381836	104134.8509393	1789673706762.6191	25.329095941386186	104135.3214022	1789673707233.082	104135.574728	26.144898414611816	104136.1372056	1789673708048.8843	104136.1372056	558.018657247593	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	11	37	1	10	21	37	47	47	37	right	left	1.0	470.64379999937955	True	True	win	31	27.14654231071472	104137.1388943	1789673709050.5283	27.450331449508667	104137.4426967	1789673709354.3174	27.920975249508047	104137.9133405	1789673709824.9612	104138.1666593	28.731857538223267	104138.7241853	1789673710635.8435	104138.7241853	553.7796600379492	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	12	37	1	11	21	37	47	37	47	left	right	1.0	674.4668999890564	True	True	win	31	29.733240842819214	104139.7263819	1789673711637.2268	30.038058042526245	104140.0308579	1789673711942.044	30.7125249425153	104140.70532479999	1789673712616.5107	104140.9603006	31.597295999526978	104141.5896438	1789673713501.282	104141.5896438	625.1066925946283	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	13	37	1	12	21	37	47	37	47	left	right	1.0	424.75149998790585	True	True	win	31	32.60004734992981	104142.5923237	1789673714504.0334	32.90408706665039	104142.896561	1789673714808.073	33.3288385666383	104143.32131249999	1789673715232.8245	104143.5753086	34.216561794281006	104144.2090775	1789673716120.5479	104144.2090775	629.2906872739128	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	14	37	1	13	21	37	47	47	37	right	left	1.0	462.6824000006309	True	True	win	31	35.21788811683655	104145.2104157	1789673717121.874	35.52205443382263	104145.5145702	1789673717426.0405	35.98473683382326	104145.9772526	1789673717888.723	104146.2339608	36.93443441390991	104146.9269831	1789673718838.4204	104146.9269831	689.0946170061655	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
sub-10052	ses-1	run-02	0	15	37	1	14	21	37	47	37	47	left	right	1.0	584.5494999957737	True	True	win	31	37.93591022491455	104147.9283547	1789673719839.8962	38.24014663696289	104148.2326956	1789673720144.1326	38.824696136958664	104148.8172451	1789673720728.6821	104149.0717512	39.760114669799805	104149.752713	1789673721664.1006	104149.752713	677.0944400213479	300.0	0.0	104109.9922656	1789673681903.986	601.1811232566833	104711.1852826	1789674283085.1091
