subject_id	session_id	run	localizer	trialNumber	stim_onset	stim_onset_lsl_time	stop_onset	stop_onset_lsl_time	response_onset	response_onset_lsl_time	outcome_lsl_time	marker_code	stimulus	stop	response	response_key	rt	ssd	go_correct	go_incorrect	go_miss	stop_success	stop_failure_arrowcorrect	outcome	run_start_lsl_time	run_end_lsl_time	run_start_task_time	run_end_task_time
sub-10890	ses-1	run-01	0	1	2.003202599999895	2362.4332512			2.645031199999721	2363.0752176	2363.0752386	133	right	0	True	l	0.6418285999998261	0.25	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	2	5.734421399999974	2366.1644814			6.437186999999994	2366.8674258	2366.8674485	133	left	0	True	a	0.7027656000000206	0.25	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	3	11.658760799999982	2372.0888214			12.22905449999962	2372.6593503	2372.6593755	133	right	0	True	l	0.5702936999996382	0.25	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	4	16.24483760000021	2376.6748872			16.925030000000334	2377.3552588	2377.3552862	133	left	0	True	a	0.6801924000001236	0.25	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	5	23.054775500000233	2383.4848247	23.304775500000233	2383.7365023			2384.9848688	131	left	1	False			0.25	0	0	0	1		stop_success	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	6	30.221612599999844	2390.6516616	30.521612599999845	2390.9533934			2392.1517025	131	right	1	False			0.3	0	0	0	1		stop_success	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	7	36.83874930000002	2397.2687956	37.18874930000002	2397.6203118			2398.7688411	131	right	1	False			0.35	0	0	0	1		stop_success	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	8	42.81414300000006	2403.2441903			43.73300709999967	2404.1631997	2404.1632239	133	right	0	True	l	0.9188640999996096	0.4	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	9	47.24137410000003	2407.6714345	47.64137410000003	2408.0729688			2409.1714799	131	left	1	False			0.4	0	0	0	1		stop_success	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	10	54.27139299999999	2414.7014534			55.133038399999805	2415.5632872	2415.5633104	133	right	0	True	l	0.8616453999998157	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	11	58.92591500000026	2419.3559628			59.781016400000226	2420.2111807	2420.2112032	133	right	0	True	l	0.8551013999999668	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	12	63.3403601	2423.7704199			64.01307969999971	2424.4433484	2424.4433755	133	left	0	True	a	0.6727195999997093	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	13	67.89718730000004	2428.3272331			68.81301529999973	2429.2432282	2429.2432539	133	right	0	True	l	0.9158279999996921	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	14	73.74397129999988	2434.1740328			74.30919769999991	2434.7395384	2434.7395634	133	right	0	True	l	0.5652264000000287	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	15	78.97469920000003	2439.4047568			79.6370993999999	2440.0673366	2440.0673622	133	right	0	True	l	0.6624001999998654	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	16	84.8142170000001	2445.2442665			85.42103339999994	2445.8512537	2445.8512757	133	left	0	True	a	0.6068163999998433	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	17	88.90172190000021	2449.3317822			89.56497930000023	2449.9951871	2449.9952111	133	left	0	True	a	0.6632574000000204	0.45	1	0	0	0		go_correct	2360.430003	2723.2344844	0.0	362.80666637420654
sub-10890	ses-1	run-01	0	18	93.94380290000026	2454.3738551	94.39380290000027	2454.8254777	94.53303500000038	2454.9632819	2454.963303	132	left	1	True	a	0.5892321000001175	0.45	0	0	0	0	True	stop_failure	2360.430003	2723.2344844	0.0	362.80666637420654
