subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-10010,ses-1,run-01,0,1,0.8328653999997186,58643.247746,,,1.9100827999936882,58644.3251226,58644.3251463,133,left,0,True,a,1.0772173999939696,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,2,6.587566499998502,58649.0024481,6.837566499998502,58649.2541838,6.958091000000422,58649.3730963,58649.3731153,132,right,1,True,l,0.3705245000019204,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,3,10.625506099997438,58653.0403863,,,11.158148299997265,58653.5731438,58653.5731645,133,left,0,True,a,0.5326421999998274,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,4,15.539327099999355,58657.9542062,15.739327099999354,58658.1556806,16.046128099995258,58658.4612136,58658.461236,132,right,1,True,l,0.5068009999959031,0.2,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,5,21.79401179999695,58664.2088933,21.94401179999695,58664.360382,,,58665.7089395,131,right,1,False,,,0.15,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,6,27.85035179999977,58670.2652331,,,28.52615739999601,58670.9411573,58670.9411792,133,right,0,True,l,0.675805599996238,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,7,33.12670529999741,58675.5415862,,,33.52625469999475,58675.9412573,58675.941279,133,left,0,True,a,0.3995493999973405,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,8,37.62879999999859,58680.0436828,,,38.03812520000065,58680.4531275,58680.4531514,133,left,0,True,a,0.4093252000020584,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,9,42.954718900000444,58685.3695995,43.15471890000045,58685.5712178,,,58686.8696575,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,10,49.33219419999659,58691.7470759,,,49.934095500000694,58692.3491346,58692.3491576,133,left,0,True,a,0.6019013000041014,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,11,55.213437300000805,58697.6283173,,,55.806093600003805,58698.2211257,58698.2211497,133,right,0,True,l,0.5926563000030001,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,12,59.64651839999715,58702.0613994,,,60.158035599997675,58702.5730638,58702.5730852,133,left,0,True,a,0.5115172000005259,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,13,63.792057300001034,58706.206951,,,64.17407399999502,58706.5891142,58706.5891366,133,left,0,True,a,0.3820166999939829,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,14,67.90402619999804,58710.3189074,,,68.47812830000476,58710.8932176,58710.8932409,133,left,0,True,a,0.5741021000067121,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,15,71.72192579999682,58714.1368086,71.97192579999682,58714.3883275,72.07812159999594,58714.4931547,58714.4931754,132,left,1,True,a,0.35619579999911366,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,16,76.59334339999623,58719.0082235,76.79334339999623,58719.2097912,,,58720.5082848,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,17,82.63205119999475,58725.0469319,,,83.36611179999454,58725.7811951,58725.7812186,133,right,0,True,l,0.7340605999997933,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,18,87.40878959999827,58729.8237051,,,87.96608600000036,58730.3811852,58730.3812097,133,right,0,True,l,0.5572964000020875,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,19,92.43048959999578,58734.8453836,,,92.98201469999913,58735.3970604,58735.3970825,133,left,0,True,a,0.5515251000033459,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,20,97.18986289999884,58739.6047444,,,97.70200869999826,58740.1170733,58740.1170976,133,right,0,True,l,0.5121457999994163,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,21,100.83205389999785,58743.2469344,101.08205389999785,58743.4986666,101.30207620000147,58743.7171037,58743.7171254,132,left,1,True,a,0.47002230000362033,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,22,105.23259139999573,58747.6474715,105.43259139999573,58747.8491383,,,58749.1475274,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,23,111.39184499999828,58753.8067259,,,112.07805579999695,58754.4931178,58754.4931433,133,left,0,True,a,0.686210799998662,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,24,114.84044149999681,58757.2553227,,,115.35802970000077,58757.7730261,58757.7730477,133,right,0,True,l,0.5175882000039564,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,25,119.6565116999991,58762.071393,,,120.15810510000301,58762.5731642,58762.573186,133,left,0,True,a,0.5015934000039124,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,26,125.36947019999934,58767.7843509,125.61947019999934,58768.0359978,125.7100333000053,58768.125042,58768.1250619,132,right,1,True,l,0.3405631000059657,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,27,129.25028839999868,58771.6651699,,,129.7822526000018,58772.1973033,58772.1973263,133,left,0,True,a,0.5319642000031308,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,28,133.32981909999944,58775.7446993,,,133.89402749999863,58776.3090693,58776.3090944,133,right,0,True,l,0.5642083999991883,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,29,138.45365959999617,58780.8685557,,,138.97405959999742,58781.3891056,58781.3891284,133,left,0,True,a,0.5204000000012456,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,30,144.751380099995,58787.1662641,,,145.40606669999397,58787.8211002,58787.8211225,133,right,0,True,l,0.6546865999989677,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,31,148.76061249999475,58791.1754929,,,149.2300483999934,58791.6450917,58791.6451168,133,right,0,True,l,0.46943589999864344,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,32,154.8321345000004,58797.2470146,,,155.46211900000344,58797.8771421,58797.8771695,133,right,0,True,l,0.6299845000030473,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,33,160.03461740000057,58802.4495023,,,160.4699729999993,58802.8850274,58802.885052,133,right,0,True,l,0.4353555999987293,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,34,165.17387489999965,58807.588755,,,165.70996110000124,58808.1249951,58808.1250194,133,right,0,True,l,0.5360862000015914,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,35,170.75817589999497,58813.1730562,,,171.293986699995,58813.708998,58813.7090198,133,left,0,True,a,0.5358108000000357,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,36,175.04088069999852,58817.4557606,,,175.62190140000166,58818.0369481,58818.0369696,133,right,0,True,l,0.5810207000031369,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,37,180.96354959999735,58823.3784295,181.16354959999734,58823.5799438,,,58824.8784709,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,38,187.7969798999984,58830.2118641,,,188.41400129999238,58830.8290878,58830.8291141,133,right,0,True,l,0.6170213999939733,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,39,191.7269180000003,58834.1418017,,,192.2620872999978,58834.6771271,58834.6771535,133,right,0,True,l,0.5351692999975057,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,40,196.33525579999696,58838.7501398,,,196.80593959999533,58839.220995,58839.2210212,133,right,0,True,l,0.47068379999836907,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,41,202.65039080000133,58845.0652758,202.90039080000133,58845.316849,203.0939789999975,58845.5090651,58845.5090868,132,left,1,True,a,0.4435881999961566,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,42,207.2682031000004,58849.6830834,,,207.96606140000222,58850.3811528,58850.3811755,133,left,0,True,a,0.6978583000018261,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,43,211.70615030000044,58854.1210303,,,212.2699872000012,58854.6850188,58854.6850416,133,right,0,True,l,0.5638369000007515,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,44,216.63513809999858,58859.050025,,,217.15785670000332,58859.5729184,58859.5729411,133,left,0,True,a,0.5227186000047368,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,45,221.56527359999745,58863.9801557,,,222.18999969999277,58864.6051122,58864.6051352,133,left,0,True,a,0.6247260999953141,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,46,227.7306335999965,58870.1455147,,,228.28611349999846,58870.7011357,58870.7011578,133,right,0,True,l,0.5554799000019557,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,47,233.79899920000025,58876.2138797,,,234.25397380000504,58876.6689811,58876.6690027,133,right,0,True,l,0.45497460000478895,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,48,238.7664336999951,58881.1813144,238.9664336999951,58881.3830044,,,58882.6813592,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,49,244.85294459999568,58887.2678246,,,245.31006829999387,58887.725099,58887.725123,133,left,0,True,a,0.457123699998192,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,50,250.8406651999976,58893.2555448,,,251.45409349999682,58893.8691501,58893.8691731,133,left,0,True,a,0.6134282999992138,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,51,254.24205419999635,58896.6569496,,,254.8380410999962,58897.2530664,58897.2530879,133,left,0,True,a,0.5959868999998434,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,52,259.68733889999567,58902.102233,,,260.20600969999214,58902.6211113,58902.6211345,133,right,0,True,l,0.518670799996471,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,53,263.58221259999846,58905.9970959,,,264.0700199999992,58906.4850429,58906.4850679,133,right,0,True,l,0.4878074000007473,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,54,268.9992282999956,58911.4141114,,,269.47803569999814,58911.8930573,58911.8930974,133,left,0,True,a,0.47880740000255173,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,55,274.932126599997,58917.3470101,275.182126599997,58917.5985942,275.3980257999938,58917.8130654,58917.813087,132,right,1,True,l,0.46589919999678386,0.25,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,56,280.01530210000055,58922.4301835,,,280.5978441999978,58923.0128774,58923.0129018,133,right,0,True,l,0.5825420999972266,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,57,285.2738404999982,58927.6887229,,,285.8941003999935,58928.3091495,58928.3091744,133,left,0,True,a,0.6202598999952897,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,58,291.37063710000075,58933.7855193,,,291.94183540000085,58934.3569237,58934.3569673,133,right,0,True,l,0.5711983000001055,0.2,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,59,296.6177947999968,58939.0326757,296.81779479999676,58939.2341851,,,58940.5327222,131,left,1,False,,,0.2,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,60,301.75305970000045,58944.1679423,,,302.3979346999986,58944.8129868,58944.8130093,133,left,0,True,a,0.6448749999981374,0.25,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,61,306.770171199998,58949.1850518,307.020171199998,58949.4365075,,,58950.6850935,131,right,1,False,,,0.25,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,62,314.02144459999545,58956.4363278,314.32144459999546,58956.7379697,,,58957.9363693,131,left,1,False,,,0.3,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,63,319.70387029999983,58962.1187512,,,320.31782669999666,58962.7329041,58962.7329267,133,left,0,True,a,0.6139563999968232,0.35,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,64,323.1496627000015,58965.5645426,323.4996627000015,58965.9161284,,,58967.0645939,131,left,1,False,,,0.35,0,0,0,1,,stop_success,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,65,328.97416330000124,58971.3890423,329.3741633000012,58971.7906677,329.57383619999746,58971.9888634,58971.9888861,132,left,1,True,a,0.5996728999962215,0.4,0,0,0,0,True,stop_failure,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,66,335.2732354999971,58977.6881195,,,335.86980129999574,58978.2848148,58978.2848363,133,left,0,True,a,0.5965657999986433,0.35,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
sub-10010,ses-1,run-01,0,67,339.99237859999994,58982.40726,,,340.6617530000003,58983.0767955,58983.0768185,133,right,0,True,l,0.669374400000379,0.35,1,0,0,0,,go_correct,58642.4148349,59006.6396713,0.0,364.24263858795166
