subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-2002,ses-1,run-01,0,1,1.9113381000352092,515658.536986,,,2.303848800016567,515658.9296478,515658.9296719,133,left,0,True,a,0.3925106999813579,0.25,1,0,0,0,,go_correct,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,2,6.097847700002603,515662.7234893,,,6.503858299984131,515663.1296505,515663.1296767,133,right,0,True,l,0.4060105999815278,0.25,1,0,0,0,,go_correct,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,3,11.792586199997459,515668.4182296,,,,,515669.9182765,135,right,0,False,,,0.25,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,4,17.224534100038,515673.8501769,17.474534100038,515674.101945,,,515675.3502267,131,left,1,False,,,0.25,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,5,23.927445400040597,515680.5531005,,,,,515682.0531497,135,left,0,False,,,0.3,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,6,30.30581820005318,515686.9314601,,,,,515688.4315215,135,left,0,False,,,0.3,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,7,35.695814400038216,515692.3214545,35.99581440003821,515692.6232102,,,515693.8215142,131,right,1,False,,,0.3,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,8,41.42184590001125,515698.04749,,,,,515699.5475381,135,left,0,False,,,0.35,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,9,45.73023860005196,515702.3558802,,,,,515703.85596,135,left,0,False,,,0.35,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,10,51.250081600039266,515707.8757264,,,,,515709.3758491,135,right,0,False,,,0.35,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,11,55.47280240000691,515712.0984459,,,,,515713.5984913,135,right,0,False,,,0.35,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,12,60.2795987999998,515716.905254,60.629598799999805,515717.2569814,,,515718.4053187,131,left,1,False,,,0.35,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,13,64.75688820000505,515721.3825293,65.15688820000506,515721.7843008,,,515722.8825771,131,right,1,False,,,0.4,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,14,69.74856120004551,515726.3742127,,,,,515727.8742607,135,left,0,False,,,0.45,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,15,76.24611350003397,515732.871757,76.69611350003397,515733.3234361,,,515734.3718049,131,left,1,False,,,0.45,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,16,81.5765530000208,515738.2021966,,,,,515739.7022413,135,right,0,False,,,0.5,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,17,86.78941150003811,515743.4150557,87.28941150003811,515743.9167161,,,515744.9151023,131,right,1,False,,,0.5,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,18,93.47744290000992,515750.1030874,94.02744290000992,515750.6546422,,,515751.6031357,131,right,1,False,,,0.55,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,19,99.23276530002477,515755.8584085,99.83276530002476,515756.4600356,,,515757.3584564,131,left,1,False,,,0.6,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,20,106.7342511000461,515763.3598929,,,,,515764.8599495,135,left,0,False,,,0.65,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,21,113.2202307000407,515769.8458716,113.87023070004071,515770.4976798,,,515771.3459208,131,right,1,False,,,0.65,0,0,0,1,,stop_success,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,22,118.11276760004694,515774.7384104,,,,,515776.2384703,135,right,0,False,,,0.7,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,23,124.55925580003532,515781.1849094,,,,,515782.6849614,135,left,0,False,,,0.7,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,24,129.49458140000934,515786.1202238,,,,,515787.6202693,135,left,0,False,,,0.7,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
sub-2002,ses-1,run-01,0,25,134.9766267000232,515791.6022808,,,,,515793.1023284,135,left,0,False,,,0.7,0,0,1,0,,go_miss,515656.625594,516263.4406005,0.0,1788541616.893086
