subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,run_start_unix_time,stim_onset_unix_time,stop_onset_unix_time,response_onset_unix_time,run_end_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-2002,ses-1,run-01,0,1,1.8896267999662086,527460.4577882,,,,,1789068468972.8384,1789068470862.6057,,,1789068510032.6887,527461.957838,135,left,0,False,,,0.25,0,0,1,0,,go_miss,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,2,7.147344599943608,527465.7155028,,,5.109905199846253,527465.715594,1789068468972.8384,1789068476120.5002,,1789068474083.061,1789068510032.6887,527465.7156023,134,right,0,True,a,-2.0374394000973552,0.25,0,1,0,0,,go_incorrect,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,3,11.116813899949193,527469.6849755,,,11.51491189992521,527470.0832534,1789068468972.8384,1789068480089.638,,1789068480487.736,1789068510032.6887,527470.0832798,133,left,0,True,a,0.3980979999760166,0.25,1,0,0,0,,go_correct,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,4,14.91372529999353,527473.4818909,15.16372529999353,527473.7336909,15.338962799985893,527473.9073,1789068468972.8384,1789068483886.981,1789068484138.781,1789068484312.2185,1789068510032.6887,527473.9073232,132,left,1,True,a,0.42523749999236315,0.25,0,0,0,0,True,stop_failure,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,5,20.178602499887347,527478.7467607,20.378602499887347,527478.9487393,20.578990299953148,527479.1473458,1789068468972.8384,1789068489152.032,1789068489353.963,1789068489552.4197,1789068510032.6887,527479.1473705,132,right,1,True,l,0.40038780006580055,0.2,0,0,0,0,True,stop_failure,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,6,24.57234569999855,527483.1405046,,,25.21096169995144,527483.7792471,1789068468972.8384,1789068493545.8384,,1789068494184.4543,1789068510032.6887,527483.7792707,133,right,0,True,l,0.63861599995289,0.15,1,0,0,0,,go_correct,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,7,30.993505199905485,527489.5616664,,,31.354953599977307,527489.9232683,1789068468972.8384,1789068499967.1772,,1789068500328.6255,1789068510032.6887,527489.9232933,134,right,0,True,a,0.3614484000718221,0.15,0,1,0,0,,go_incorrect,527458.5681123,527499.6269864,0.0,41.04700000002049
sub-2002,ses-1,run-01,0,8,36.20291469991207,527494.7710771,,,36.571036399924196,527495.1393578,1789068468972.8384,1789068505175.9434,,1789068505544.065,1789068510032.6887,527495.1393831,133,left,0,True,a,0.3681217000121251,0.15,1,0,0,0,,go_correct,527458.5681123,527499.6269864,0.0,41.04700000002049
