subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,run_start_unix_time,stim_onset_unix_time,stop_onset_unix_time,response_onset_unix_time,run_end_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-1219300000,ses-1,run-01,0,13,63.66414010000881,328957.5266842,64.11414010000881,328957.978368,64.29504150000867,328958.1577703,1789400910394.681,1789400974060.916,1789400974512.3718,1789400974691.8174,1789401511849.0166,328958.1577955,132,left,1,True,a,0.630901399999857,0.45,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,14,68.29195270000491,328962.1544961,68.69195270000492,328962.5561684,,,1789400910394.681,1789400978688.9739,1789400979091.1233,,1789401511849.0166,328963.6545464,131,right,1,False,,,0.4,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,15,73.00246270000935,328966.8650215,73.45246270000935,328967.3168196,,,1789400910394.681,1789400983399.137,1789400983851.3894,,1789401511849.0166,328968.3650764,131,left,1,False,,,0.45,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,16,79.31821399996988,328973.1807618,,,79.90297499997541,328973.7657057,1789400910394.681,1789400989715.4463,,1789400990300.207,1789401511849.0166,328973.7657355,133,left,0,True,a,0.5847610000055283,0.5,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,17,84.54009879997466,328978.402642,,,85.19127009995282,328979.0539677,1789400910394.681,1789400994937.3232,,1789400995588.4946,1789401511849.0166,328979.0539925,133,left,0,True,a,0.6511712999781594,0.5,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,18,89.7566476999782,328983.6192042,90.2566476999782,328984.120986,90.36720189999323,328984.2299202,1789400910394.681,1789401000154.0676,1789401000656.244,1789401000764.6218,1789401511849.0166,328984.2299444,132,left,1,True,a,0.6105542000150308,0.5,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,19,95.45742900000187,328989.3199727,,,96.19117569999071,328990.0538599,1789400910394.681,1789401005855.809,,1789401006589.5557,1789401511849.0166,328990.053885,133,left,0,True,a,0.733746699988842,0.45,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,20,99.94764299999224,328993.8101856,,,100.77506130002439,328994.6377757,1789400910394.681,1789401010345.9866,,1789401011173.405,1789401511849.0166,328994.6378042,133,right,0,True,l,0.82741830003215,0.45,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,21,105.33010060002562,328999.192644,105.78010060002562,328999.6443365,,,1789400910394.681,1789401015728.065,1789401016180.193,,1789401511849.0166,329000.6927242,131,right,1,False,,,0.45,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,22,110.29427489999216,329004.1568212,,,111.49495239998214,329005.3577131,1789400910394.681,1789401020692.452,,1789401021893.1294,1789401511849.0166,329005.3577398,133,right,0,True,l,1.200677499989979,0.5,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,23,116.0745644000126,329009.9371073,,,116.67900499998359,329010.5417304,1789400910394.681,1789401026473.0044,,1789401027077.445,1789401511849.0166,329010.5417572,133,left,0,True,a,0.6044405999709852,0.5,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,24,121.05187299998943,329014.9144163,,,121.599048700009,329015.4617528,1789400910394.681,1789401031450.3877,,1789401031997.5635,1789401511849.0166,329015.4617793,133,left,0,True,a,0.5471757000195794,0.5,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,25,125.99165450001601,329019.8541971,126.49165450001601,329020.3559131,126.69502550002653,329020.5576943,1789400910394.681,1789401036390.1975,1789401036892.078,1789401037093.5686,1789401511849.0166,329020.5577162,132,left,1,True,a,0.7033710000105202,0.5,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,26,130.72688289999496,329024.5894251,,,131.65509069996187,329025.5177729,1789400910394.681,1789401041125.5056,,1789401042053.7136,1789401511849.0166,329025.5177997,133,right,0,True,l,0.9282077999669127,0.45,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,27,136.47516739997081,329030.3377119,,,137.24705199996242,329031.109764,1789400910394.681,1789401046874.0864,,1789401047645.971,1789401511849.0166,329031.1097908,133,left,0,True,a,0.7718845999916084,0.45,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,28,141.35035999998217,329035.2129032,141.80035999998216,329035.6647376,,,1789400910394.681,1789401051749.5898,1789401052201.781,,1789401511849.0166,329036.712953,131,right,1,False,,,0.45,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,29,147.41582439997,329041.2783668,147.91582439997,329041.7800773,,,1789400910394.681,1789401057815.2747,1789401058316.86,,1789401511849.0166,329042.7784182,131,right,1,False,,,0.5,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,30,155.1976707999711,329049.0602145,,,155.92706730001373,329049.7898121,1789400910394.681,1789401065597.1135,,1789401066326.5103,1789401511849.0166,329049.7898403,133,left,0,True,a,0.7293965000426397,0.55,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,31,161.54013989999657,329055.4026867,,,162.31094649998704,329056.1736863,1789400910394.681,1789401071940.0164,,1789401072710.8228,1789401511849.0166,329056.1737132,133,right,0,True,l,0.7708065999904647,0.55,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,32,166.70184930000687,329060.5643924,,,167.69505650002975,329061.5578573,1789400910394.681,1789401077101.6624,,1789401078094.8696,1789401511849.0166,329061.5578849,133,right,0,True,l,0.99320720002288,0.55,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,33,172.47315979999257,329066.3357025,173.02315979999258,329066.8874355,,,1789400910394.681,1789401082873.391,1789401083425.4385,,1789401511849.0166,329067.8357477,131,left,1,False,,,0.55,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,34,180.24034229997778,329074.1028857,,,180.9750468999846,329074.8377664,1789400910394.681,1789401090640.6765,,1789401091375.381,1789401511849.0166,329074.8377918,133,left,0,True,a,0.7347046000068076,0.6,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,35,184.4236051000189,329078.2861497,,,185.35903830005554,329079.2217157,1789400910394.681,1789401094824.5444,,1789401095759.9775,1789401511849.0166,329079.2217418,133,right,0,True,l,0.9354332000366412,0.6,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,36,188.73509159998503,329082.5976337,189.33509159998502,329083.1993567,,,1789400910394.681,1789401099135.8496,1789401099738.0208,,1789401511849.0166,329084.0976851,131,right,1,False,,,0.6,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,37,194.83104720001575,329088.6935911,,,195.3990476000472,329089.2617737,1789400910394.681,1789401105231.965,,1789401105799.9653,1789401511849.0166,329089.2617998,133,right,0,True,l,0.5680004000314511,0.65,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,38,199.62172419996932,329093.4842809,200.27172419996933,329094.135986,200.51097299996763,329094.3737844,1789400910394.681,1789401110023.2725,1789401110674.4536,1789401110912.5215,1789401511849.0166,329094.3738101,132,left,1,True,a,0.8892487999983132,0.65,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,39,204.38220880000154,329098.2447537,,,205.4870483999839,329099.3498304,1789400910394.681,1789401114783.4133,,1789401115888.253,1789401511849.0166,329099.3498584,133,left,0,True,a,1.1048395999823697,0.6,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,40,211.1619204999879,329105.0244641,,,212.2869707000209,329106.1496927,1789400910394.681,1789401121563.2773,,1789401122688.3276,1789401511849.0166,329106.1497214,133,right,0,True,l,1.1250502000330016,0.6,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,41,216.31839829997625,329110.1809545,216.91839829997625,329110.7826963,,,1789400910394.681,1789401126720.0146,1789401127322.2905,,1789401511849.0166,329111.6810085,131,right,1,False,,,0.6,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,42,221.89653359999647,329115.75908,,,222.85513129999163,329116.7179325,1789400910394.681,1789401132298.3735,,1789401133256.9712,1789401511849.0166,329116.7179582,133,right,0,True,l,0.9585976999951527,0.65,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,43,225.67113019997487,329119.5336724,,,,,1789400910394.681,1789401136073.1255,,,1789401511849.0166,329121.0337233,135,left,0,False,,,0.65,0,0,1,0,,go_miss,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,44,231.85012600000482,329125.7126678,,,230.59018949995516,329125.7127456,1789400910394.681,1789401142252.1658,,1789401140992.2292,1789401511849.0166,329125.7127537,133,left,0,True,a,-1.2599365000496618,0.65,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,45,237.73094079998555,329131.5934834,,,238.50304560002405,329132.3657826,1789400910394.681,1789401148133.2417,,1789401148905.3464,1789401511849.0166,329132.3658108,133,right,0,True,l,0.7721048000385053,0.65,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,46,243.44441689999076,329137.3069592,,,244.21499709994532,329138.0778081,1789400910394.681,1789401153847.0498,,1789401154617.63,1789401511849.0166,329138.077837,133,left,0,True,a,0.7705801999545656,0.65,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,47,248.70651659998111,329142.5690593,249.35651659998112,329143.2207029,,,1789400910394.681,1789401159109.1248,1789401159760.6477,,1789401511849.0166,329144.069105,131,right,1,False,,,0.65,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,48,253.92349479999393,329147.7860352,,,254.9029952000128,329148.765699,1789400910394.681,1789401164326.425,,1789401165305.9253,1789401511849.0166,329148.7657269,133,left,0,True,a,0.9795004000188783,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,49,260.6330489999964,329154.4955917,,,261.39898509997874,329155.2616786,1789400910394.681,1789401171035.992,,1789401171801.928,1789401511849.0166,329155.2617049,133,left,0,True,a,0.7659360999823548,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,50,265.5526603999897,329159.4152031,,,266.4630453000427,329160.3257225,1789400910394.681,1789401175955.769,,1789401176866.154,1789401511849.0166,329160.3257493,133,left,0,True,a,0.9103849000530317,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,51,271.31296760000987,329165.1755125,,,272.2789417000022,329166.1416671,1789400910394.681,1789401181716.0386,,1789401182682.0125,1789401511849.0166,329166.1416945,133,right,0,True,l,0.9659740999923088,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,52,277.1915353999939,329171.0540782,,,278.12711860000854,329171.9898085,1789400910394.681,1789401187594.9238,,1789401188530.5068,1789401511849.0166,329171.9898346,133,right,0,True,l,0.935583200014662,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,53,284.1579614999937,329178.0205043,284.8579614999937,329178.722039,,,1789400910394.681,1789401194561.5437,1789401195263.0112,,1789401511849.0166,329179.5205541,131,right,1,False,,,0.7,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,54,290.4938804000267,329184.3564242,291.2438804000267,329185.1083156,,,1789400910394.681,1789401200898.295,1789401201649.6614,,1789401511849.0166,329185.8564918,131,left,1,False,,,0.75,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,55,296.8568250000244,329190.7193684,,,297.55904980003834,329191.4218465,1789400910394.681,1789401207260.8013,,1789401207963.0261,1789401511849.0166,329191.4218747,133,right,0,True,l,0.7022248000139371,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,56,303.01079420000315,329196.8733371,,,303.79896899999585,329197.6617564,1789400910394.681,1789401213415.051,,1789401214203.2258,1789401511849.0166,329197.6617854,133,right,0,True,l,0.7881747999927029,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,57,308.3603430999792,329202.2228997,,,309.57512729993323,329203.4378317,1789400910394.681,1789401218765.2712,,1789401219980.0554,1789401511849.0166,329203.4378608,133,left,0,True,a,1.2147841999540105,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,58,315.11698709998745,329208.9795318,,,316.2709227000014,329210.1336361,1789400910394.681,1789401225521.3115,,1789401226675.247,1789401511849.0166,329210.1336637,133,right,0,True,l,1.1539356000139378,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,59,319.64708710002014,329213.50963,320.44708710002016,329214.3109644,,,1789400910394.681,1789401230052.1172,1789401230853.5476,,1789401511849.0166,329215.0096824,131,right,1,False,,,0.8,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,60,326.76680699997814,329220.6293507,,,327.8629821999348,329221.7256867,1789400910394.681,1789401237172.065,,1789401238268.2402,1789401511849.0166,329221.7257169,133,right,0,True,l,1.0961751999566332,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,61,331.674980300013,329225.5375251,,,332.9030684999889,329226.7657829,1789400910394.681,1789401242080.0566,,1789401243308.1448,1789401511849.0166,329226.7658098,133,left,0,True,a,1.2280881999759004,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,62,337.0158108000178,329230.8783545,,,338.4550276999944,329232.3177185,1789400910394.681,1789401247421.1748,,1789401248860.3916,1789401511849.0166,329232.3177465,133,right,0,True,l,1.4392168999766,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,63,340.90598209999735,329234.7685248,341.75598209999737,329235.620333,,,1789400910394.681,1789401251311.4006,1789401252163.7075,,1789401511849.0166,329236.2685766,131,right,1,False,,,0.85,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,64,348.25369109999156,329242.1162349,,,349.00696899998,329242.8696613,1789400910394.681,1789401258659.1924,,1789401259412.4705,1789401511849.0166,329242.8696857,132,right,1,True,l,0.7532778999884613,0.9,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,65,354.61681249999674,329248.4793561,,,355.65536350000184,329249.5181454,1789400910394.681,1789401265022.4895,,1789401266061.0405,1789401511849.0166,329249.5181776,133,left,0,True,a,1.0385510000051,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,66,361.220971999981,329255.0835146,362.070971999981,329255.9352981,,,1789400910394.681,1789401271626.9563,1789401272479.4373,,1789401511849.0166,329256.5835652,131,right,1,False,,,0.85,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,67,368.4293244999717,329262.2918802,,,369.4229184999713,329263.285619,1789400910394.681,1789401278835.5493,,1789401279829.1433,1789401511849.0166,329263.2856443,133,left,0,True,a,0.9935939999995753,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,68,373.0920158000081,329266.9545595,,,374.0709190000198,329267.9336447,1789400910394.681,1789401283498.4448,,1789401284477.3481,1789401511849.0166,329267.9336723,133,left,0,True,a,0.9789032000117004,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,69,378.81847589998506,329272.6810192,379.71847589998504,329273.5826327,,,1789400910394.681,1789401289225.019,1789401290126.9734,,1789401511849.0166,329274.1810691,131,left,1,False,,,0.9,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,70,384.8689345999737,329278.7314763,,,386.31902080000145,329280.1816969,1789400910394.681,1789401295275.6938,,1789401296725.78,1789401511849.0166,329280.1817243,133,left,0,True,a,1.4500862000277266,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,71,390.217874999973,329284.0804187,,,391.02301100001205,329284.8857212,1789400910394.681,1789401300624.6316,,1789401301429.7676,1789401511849.0166,329284.8857478,133,right,0,True,l,0.8051360000390559,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,72,395.5923894000007,329289.4549334,396.49238940000066,329290.3567681,,,1789400910394.681,1789401305999.424,1789401306901.107,,1789401511849.0166,329290.9549842,131,left,1,False,,,0.9,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,73,400.85800130001735,329294.720546,,,,,1789400910394.681,1789401311265.225,,,1789401511849.0166,329296.220596,135,left,0,False,,,0.9,0,0,1,0,,go_miss,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,74,407.1892786999815,329301.0518226,,,405.78960019996157,329301.0519209,1789400910394.681,1789401317596.654,,1789401316196.9756,1789401511849.0166,329301.0519331,133,left,0,True,a,-1.3996785000199452,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,75,412.7026368000079,329306.5651852,,,413.5910281999968,329307.4537344,1789400910394.681,1789401323110.1003,,1789401323998.4917,1789401511849.0166,329307.4537582,132,right,1,True,l,0.8883913999889046,0.9,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,76,418.1440608999692,329312.0066039,418.9940608999692,329312.8582887,,,1789400910394.681,1789401328551.7402,1789401329403.7249,,1789401511849.0166,329313.5066582,131,right,1,False,,,0.85,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,77,424.7683736999752,329318.6309171,,,425.870886699995,329319.7336113,1789400910394.681,1789401335176.2053,,1789401336278.7185,1789401511849.0166,329319.7336429,133,right,0,True,l,1.102513000019826,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,78,429.19928980001714,329323.0618343,,,430.31895870005246,329324.181704,1789400910394.681,1789401339607.8708,,1789401340727.5398,1789401511849.0166,329324.1817312,133,left,0,True,a,1.1196689000353217,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,79,435.5268501000246,329329.3893934,,,436.65494750003563,329330.5176274,1789400910394.681,1789401345935.201,,1789401347063.2983,1789401511849.0166,329330.5176537,133,left,0,True,a,1.128097400011029,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,80,442.1525462999707,329336.0150882,,,442.6468517999747,329336.5095669,1789400910394.681,1789401352561.1064,,1789401353055.412,1789401511849.0166,329336.5095928,133,left,0,True,a,0.4943055000039749,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,81,447.5697390999994,329341.4322812,,,448.6789643000229,329342.5416409,1789400910394.681,1789401357978.2607,,1789401359087.486,1789401511849.0166,329342.5416664,133,right,0,True,l,1.1092252000235021,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,82,452.6459953999729,329346.5085405,,,453.806917699927,329347.6696376,1789400910394.681,1789401363054.6604,,1789401364215.5825,1789401511849.0166,329347.6696678,133,right,0,True,l,1.160922299954109,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,83,458.39686350000557,329352.2594058,,,459.6388447000063,329353.5015174,1789400910394.681,1789401368805.996,,1789401370047.9775,1789401511849.0166,329353.5015414,133,right,0,True,l,1.2419812000007369,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,84,463.0430437999894,329356.9055856,,,464.0629403999774,329357.9256394,1789400910394.681,1789401373452.0813,,1789401374471.9778,1789401511849.0166,329357.9256678,133,left,0,True,a,1.0198965999879874,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,85,469.8679646999808,329363.7305078,,,471.078887199983,329364.9415681,1789400910394.681,1789401380277.2498,,1789401381488.1724,1789401511849.0166,329364.941593,133,right,0,True,l,1.210922500002198,0.9,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,86,476.7354837000021,329370.5980275,477.63548370000206,329371.4997904,477.64693600003375,329371.5096021,1789400910394.681,1789401387145.3015,1789401388047.2236,1789401388056.754,1789401511849.0166,329371.5096143,132,left,1,True,a,0.9114523000316694,0.9,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
